# Taxon Label, Partition Group (0 or 1), Fiedler Value
T774,0,-0.049552
T1072,0,-0.048615
T747,0,-0.048615
T2444,0,-0.048615
T111,0,-0.048615
T43,0,-0.048615
T225,0,-0.048615
T1911,0,-0.048615
T87,0,-0.048615
T357,0,-0.048615
T1898,0,-0.048615
T2786,0,-0.048615
T1555,0,-0.048615
T1581,0,-0.048615
T870,0,-0.048615
T165,0,-0.048615
T1241,0,-0.048615
T2513,0,-0.048615
T1812,0,-0.048615
T761,0,-0.048615
T190,0,-0.048615
T2818,0,-0.048615
T2433,0,-0.048615
T1766,0,-0.048615
T2084,0,-0.048615
T1980,0,-0.047715
T2378,0,-0.047715
T353,0,-0.047715
T171,0,-0.048615
T93,0,-0.048615
T2432,0,-0.048615
T1721,0,-0.047715
T1954,0,-0.047715
T209,0,-0.047715
T2948,0,-0.047715
T2842,0,-0.047715
T474,0,-0.047715
T1875,0,-0.047715
T2661,0,-0.047715
T1155,0,-0.047715
T2033,0,-0.047715
T2893,0,-0.047715
T2665,0,-0.047715
T1542,0,-0.047715
T2029,0,-0.047715
T2881,0,-0.047715
T1791,0,-0.047715
T45,0,-0.047715
T2291,0,-0.048615
T1793,0,-0.047715
T607,0,-0.047715
T1108,0,-0.047715
T538,0,-0.047715
T2539,0,-0.047715
T2178,0,-0.047715
T1635,0,-0.047715
T899,0,-0.047715
T638,0,-0.047715
T297,0,-0.046777
T453,0,-0.047634
T565,0,-0.047634
T1809,0,-0.047634
T1895,0,-0.048524
T674,0,-0.048524
T2398,0,-0.048524
T1338,0,-0.048524
T195,0,-0.048524
T340,0,-0.048524
T1418,0,-0.048524
T1242,0,-0.046782
T1473,0,-0.047639
T2242,0,-0.047639
T1865,0,-0.047639
T2964,0,-0.047639
T433,0,-0.047639
T766,0,-0.047639
T489,0,-0.047639
T1603,0,-0.047639
T1984,0,-0.047639
T732,0,-0.048525
T2946,0,-0.048525
T2202,0,-0.049448
T1871,0,-0.049448
T672,0,-0.047639
T373,0,-0.047639
T1779,0,-0.047639
T284,0,-0.047639
T1823,0,-0.047639
T2834,0,-0.048474
T890,0,-0.048474
T1861,0,-0.048474
T1637,0,-0.048474
T2654,0,-0.048474
T1949,0,-0.048474
T2176,0,-0.047639
T1685,0,-0.047639
T1671,0,-0.047639
T56,0,-0.047639
T2317,0,-0.047639
T2081,0,-0.048528
T2616,0,-0.047639
