# Taxon Label, Partition Group (0 or 1), Fiedler Value
T1928,0,-0.007211
T2781,0,-0.007211
T1596,0,-0.007211
T2504,0,-0.007211
T514,0,-0.007211
T1855,0,-0.007211
T2636,0,-0.007274
T2853,0,-0.007274
T993,0,-0.007274
T2220,0,-0.007274
T1172,0,-0.007274
T419,0,-0.007274
T1356,0,-0.007274
T678,0,-0.007274
T2212,0,-0.007211
T1617,0,-0.007242
T2923,0,-0.007242
T1812,0,-0.007242
T273,0,-0.007211
T2276,0,-0.007242
T1777,0,-0.007273
T2280,0,-0.007273
T634,0,-0.007149
T2623,0,-0.007149
T1032,0,-0.007149
T2539,0,-0.007088
T1590,0,-0.007149
T757,0,-0.007088
T2709,0,-0.007088
T889,0,-0.007118
T1586,0,-0.007088
T1532,0,-0.007088
T2883,0,-0.007088
T2248,0,-0.007088
T1209,0,-0.007088
T2128,0,-0.007088
T545,0,-0.007088
T2984,0,-0.007088
T2095,0,-0.007088
T734,0,-0.007088
T98,0,-0.007088
T2235,0,-0.007088
T2340,0,-0.007088
T2927,0,-0.007088
T1349,0,-0.007088
T464,0,-0.007088
T2998,0,-0.007088
T2345,0,-0.007088
T184,0,-0.007058
T1007,0,-0.007058
T1638,0,-0.007088
T1071,0,-0.007088
T2985,0,-0.007058
T629,0,-0.007058
T2714,0,-0.007058
T1731,0,-0.007058
T2695,0,-0.007088
T2602,0,-0.007058
T505,0,-0.007058
T2976,0,-0.007058
T1666,0,-0.007058
T1124,0,-0.007058
T309,0,-0.007058
T1524,0,-0.007088
T1388,0,-0.007058
T506,0,-0.007088
T2919,0,-0.007088
T960,0,-0.007181
T1620,0,-0.007212
T186,0,-0.007181
T191,0,-0.007181
T1507,0,-0.007181
T453,0,-0.007181
T2655,0,-0.007181
T2940,0,-0.007181
T2335,0,-0.007181
T418,0,-0.007181
T17,0,-0.007181
T88,0,-0.007181
T838,0,-0.007212
T1859,0,-0.007181
T1601,0,-0.007181
T1483,0,-0.007213
T1976,0,-0.007181
T1336,0,-0.007211
T1968,0,-0.007149
T1687,0,-0.007149
T1174,0,-0.007149
T2287,0,-0.007149
T370,0,-0.007149
T776,0,-0.007149
T2697,0,-0.007180
T341,0,-0.007180
T1217,0,-0.007180
T912,0,-0.007088
T2723,0,-0.007088
T1246,0,-0.007088
T1247,0,-0.007088
T1066,0,-0.007118
T1851,0,-0.007118
T1632,0,-0.007118
T2413,0,-0.007118
T2034,0,-0.007118
T452,0,-0.007118
T2895,0,-0.007118
T2396,0,-0.007088
T692,0,-0.007058
T2052,0,-0.007088
T1597,0,-0.007118
T588,0,-0.007118
T1061,0,-0.007149
T1776,0,-0.007180
T330,0,-0.007180
T1866,0,-0.007211
T2899,0,-0.007180
T2826,0,-0.007180
T2678,0,-0.007180
T1276,0,-0.007180
T100,0,-0.007180
T2428,0,-0.007180
T2907,0,-0.007180
T2393,0,-0.007180
T321,0,-0.007180
T1899,0,-0.007180
T579,0,-0.007180
T1241,0,-0.007211
T1470,0,-0.007149
T782,0,-0.007149
T1637,0,-0.007149
T1424,0,-0.007149
T1179,0,-0.007149
T342,0,-0.007211
T933,0,-0.007242
T2584,0,-0.007211
T2028,0,-0.007211
T230,0,-0.007211
T2738,0,-0.007211
T187,0,-0.007211
T925,0,-0.007211
T609,0,-0.007211
T955,0,-0.007180
T1343,0,-0.007211
T671,0,-0.007211
T682,0,-0.007118
T1591,0,-0.007118
T1233,0,-0.007118
T2119,0,-0.007274
T2175,0,-0.007211
T507,0,-0.007211
T633,0,-0.007211
T1626,0,-0.007242
T2658,0,-0.007211
