# Taxon Label, Partition Group (0 or 1), Fiedler Value
T236,0,-0.047815
T306,0,-0.047815
T284,0,-0.048349
T1102,0,-0.048012
T1615,0,-0.048017
T664,0,-0.047685
T1402,0,-0.047685
T795,0,-0.048303
T928,0,-0.048974
T479,0,-0.048974
T175,0,-0.048974
T1183,0,-0.050068
T1881,0,-0.050068
T1071,0,-0.050060
T617,0,-0.050399
T1437,0,-0.050399
T1839,0,-0.050399
T183,0,-0.050399
T1751,0,-0.051090
T1976,0,-0.051090
T1171,0,-0.051090
T1419,0,-0.050076
T977,0,-0.050076
T1187,0,-0.050076
T73,0,-0.050076
T1758,0,-0.050399
T191,0,-0.050743
T141,0,-0.050743
T1327,0,-0.050399
T1635,0,-0.050399
T1195,0,-0.050399
T1932,0,-0.050399
T540,0,-0.050399
T1300,0,-0.050399
T1656,0,-0.050743
T1762,0,-0.050743
T1861,0,-0.050399
T228,0,-0.050399
T641,0,-0.050743
T1629,0,-0.050743
T877,0,-0.050743
T386,0,-0.050743
T79,0,-0.050743
T1380,0,-0.050743
T262,0,-0.050743
T543,0,-0.050399
T31,0,-0.050399
T1353,0,-0.050743
T444,0,-0.050743
T1676,0,-0.050399
T1925,0,-0.050399
T725,0,-0.050743
T1883,0,-0.050399
T1790,0,-0.050743
T1891,0,-0.050399
T251,0,-0.050541
T1584,0,-0.049725
T1156,0,-0.049725
T764,0,-0.049725
T1406,0,-0.049725
T1532,0,-0.049725
T833,0,-0.049725
T1258,0,-0.049725
T409,0,-0.049728
T1696,0,-0.049834
T1284,0,-0.049728
T378,0,-0.049728
T1296,0,-0.049728
T754,0,-0.049728
T489,0,-0.050280
T1905,0,-0.050063
T1607,0,-0.050063
T266,0,-0.050063
T1274,0,-0.050171
T1021,0,-0.051094
T1840,0,-0.051094
T1043,0,-0.051094
T856,0,-0.051094
T1968,0,-0.050185
T4,0,-0.050185
T345,0,-0.050185
T1509,0,-0.050185
T669,0,-0.049864
T896,0,-0.049073
T1834,0,-0.049073
T24,0,-0.049073
T1139,0,-0.049073
T376,0,-0.049073
T1740,0,-0.049073
T1270,0,-0.049917
T449,0,-0.049917
T424,0,-0.051298
T953,0,-0.051298
T273,0,-0.051298
T784,0,-0.050935
T418,0,-0.050946
T743,0,-0.050946
T1849,0,-0.050255
T1726,0,-0.049971
T1411,0,-0.049971
T163,0,-0.049188
T1853,0,-0.048976
T1197,0,-0.049629
T1265,0,-0.049629
T1122,0,-0.049629
T876,0,-0.049963
T363,0,-0.049629
T373,0,-0.049300
T1189,0,-0.049300
T1315,0,-0.049629
T984,0,-0.049300
T1445,0,-0.050186
T719,0,-0.049849
T1098,0,-0.049849
T1516,0,-0.049849
T348,0,-0.049849
T867,0,-0.049300
T89,0,-0.049300
T1126,0,-0.049300
T1577,0,-0.049300
T317,0,-0.049300
T1110,0,-0.049300
T857,0,-0.048982
T710,0,-0.048982
T1728,0,-0.048982
T740,0,-0.048982
T667,0,-0.049629
T1314,0,-0.049629
T1923,0,-0.049629
T1504,0,-0.049629
T1233,0,-0.049629
T113,0,-0.049629
T1298,0,-0.049629
T1846,0,-0.049630
T1625,0,-0.049629
T562,0,-0.049300
T1735,0,-0.049300
T1158,0,-0.048976
T891,0,-0.048976
T758,0,-0.048976
T1715,0,-0.048976
T947,0,-0.048976
T1282,0,-0.049962
T804,0,-0.049569
T808,0,-0.049569
T1489,0,-0.049569
T1695,0,-0.049569
T1132,0,-0.049569
T1890,0,-0.049583
T1252,0,-0.049583
T1982,0,-0.049583
T691,0,-0.050578
T74,0,-0.050578
T478,0,-0.050236
T927,0,-0.050236
T1942,0,-0.050236
T1219,0,-0.050239
T1011,0,-0.050239
T1370,0,-0.049569
T1029,0,-0.049569
T414,0,-0.049902
T1660,0,-0.049569
T1109,0,-0.050289
T566,0,-0.049617
T1031,0,-0.049288
T685,0,-0.049288
T1763,0,-0.049617
T360,0,-0.049288
T60,0,-0.049617
T435,0,-0.049288
T1563,0,-0.049288
T1675,0,-0.049288
T120,0,-0.049288
T249,0,-0.049288
T298,0,-0.049288
T911,0,-0.049520
T692,0,-0.049287
T313,0,-0.049287
T1015,0,-0.049287
T881,0,-0.049610
T609,0,-0.049610
T1382,0,-0.042905
T608,0,-0.042905
T1808,0,-0.042905
T320,0,-0.042905
T587,0,-0.042905
T127,0,-0.043424
T369,0,-0.042631
T65,0,-0.042897
T697,0,-0.042897
T542,0,-0.042897
T708,0,-0.042897
T154,0,-0.042897
T1702,0,-0.042897
T1196,0,-0.043159
T1137,0,-0.043159
T1940,0,-0.042903
T1341,0,-0.042903
T1775,0,-0.043165
T256,0,-0.043165
T285,0,-0.043165
T1103,0,-0.043165
T83,0,-0.041216
T1988,0,-0.040488
T1944,0,-0.040485
T878,0,-0.040485
T1056,0,-0.040251
T434,0,-0.040884
T187,0,-0.040884
T1732,0,-0.040884
T156,0,-0.040884
T872,0,-0.040884
T1023,0,-0.040488
T169,0,-0.040488
T531,0,-0.040728
T247,0,-0.041216
T544,0,-0.040488
T1070,0,-0.040488
T352,0,-0.040488
T380,0,-0.040488
T603,0,-0.040488
T225,0,-0.040488
T1330,0,-0.040488
T1943,0,-0.040488
T626,0,-0.040970
T1438,0,-0.040970
T1130,0,-0.040970
T521,0,-0.040970
T1645,0,-0.040728
T1993,0,-0.040728
T144,0,-0.040947
T168,0,-0.041192
T203,0,-0.040488
T494,0,-0.040488
T496,0,-0.040488
T528,0,-0.040488
T573,0,-0.040739
T1938,0,-0.040981
T1479,0,-0.040981
T1540,0,-0.040981
T648,0,-0.040981
T1760,0,-0.040981
T1410,0,-0.040739
T1826,0,-0.040981
T1223,0,-0.040739
T793,0,-0.040981
T67,0,-0.040739
T1211,0,-0.040739
T900,0,-0.040981
T116,0,-0.040981
T890,0,-0.040739
T1429,0,-0.040739
T806,0,-0.040739
T81,0,-0.040981
T970,0,-0.040739
T1749,0,-0.040739
T1555,0,-0.040739
T40,0,-0.040739
T670,0,-0.040981
T347,0,-0.040739
T1142,0,-0.040739
T1037,0,-0.040739
T232,0,-0.041227
T223,0,-0.041227
T820,0,-0.040739
T90,0,-0.040981
T1561,0,-0.040981
T1761,0,-0.040981
T442,0,-0.040238
T1776,0,-0.040476
T1724,0,-0.040476
T535,0,-0.040238
T166,0,-0.040238
T1175,0,-0.040238
T1753,0,-0.040476
T1140,0,-0.040476
T364,0,-0.040476
T341,0,-0.040251
T756,0,-0.040251
T1685,0,-0.040488
T1782,0,-0.039786
T684,0,-0.039786
T1269,0,-0.039786
T805,0,-0.039786
T328,0,-0.039786
T730,0,-0.039786
T250,0,-0.039786
T1374,0,-0.039786
T1989,0,-0.039786
T1285,0,-0.039786
T983,0,-0.039786
T1528,0,-0.039786
T864,0,-0.041208
T1639,0,-0.040718
T672,0,-0.040718
T574,0,-0.040962
T10,0,-0.040394
T1896,0,-0.039772
T287,0,-0.040003
T1061,0,-0.039772
T1283,0,-0.039772
T1287,0,-0.039772
T44,0,-0.039772
T1118,0,-0.039772
T1691,0,-0.039772
T1085,0,-0.039772
T1090,0,-0.039772
T1216,0,-0.039772
T1795,0,-0.039550
T659,0,-0.039550
T1893,0,-0.039550
T1178,0,-0.039550
T1828,0,-0.039779
T1048,0,-0.039779
T991,0,-0.039779
T965,0,-0.039779
T1379,0,-0.039779
T1485,0,-0.039550
T1850,0,-0.039550
T234,0,-0.039806
T1663,0,-0.039806
T16,0,-0.040861
T1218,0,-0.040581
T1475,0,-0.040581
T1462,0,-0.040581
T114,0,-0.040581
T1829,0,-0.040581
T1878,0,-0.040581
T1864,0,-0.040581
T639,0,-0.040581
T1352,0,-0.040581
T1781,0,-0.040743
T1337,0,-0.040743
T592,0,-0.040743
T1215,0,-0.040743
T1889,0,-0.040743
T368,0,-0.040743
T523,0,-0.040743
T1100,0,-0.040743
T1486,0,-0.040743
T1523,0,-0.040743
T993,0,-0.040990
T1977,0,-0.040743
T848,0,-0.040743
T1549,0,-0.040743
T205,0,-0.040990
T1151,0,-0.040990
T1537,0,-0.040259
T503,0,-0.040259
T1096,0,-0.040259
T760,0,-0.041018
T293,0,-0.041018
T1991,0,-0.041018
T949,0,-0.041267
T406,0,-0.041267
T616,0,-0.041267
T827,0,-0.041443
T1914,0,-0.041443
T1666,0,-0.041443
T1088,0,-0.041698
T28,0,-0.041698
T1188,0,-0.041698
T1998,0,-0.041443
T1819,0,-0.041443
T104,0,-0.041443
T1860,0,-0.040942
T15,0,-0.040696
T143,0,-0.040936
T1731,0,-0.040936
T1094,0,-0.041525
T1054,0,-0.041525
T93,0,-0.041523
T865,0,-0.041272
T546,0,-0.041272
T17,0,-0.041272
T1027,0,-0.041272
T1713,0,-0.041272
T1303,0,-0.041272
T221,0,-0.041272
T1953,0,-0.041272
T1539,0,-0.041521
T1473,0,-0.041521
T1518,0,-0.042008
T1611,0,-0.042008
T1886,0,-0.042008
T1836,0,-0.042035
T337,0,-0.042035
T335,0,-0.042035
T1041,0,-0.042035
T1055,0,-0.042297
T920,0,-0.042035
T1803,0,-0.042035
T2000,0,-0.042035
T1700,1,0.010856
T570,1,0.010888
T929,1,0.010888
T1338,1,0.010888
T655,1,0.010888
T699,1,0.010888
T1291,1,0.010888
T1108,1,0.010956
T551,1,0.010956
T146,1,0.010888
T190,1,0.010888
T307,1,0.010920
T687,1,0.010888
T982,1,0.011230
T148,1,0.011230
T786,1,0.011197
T1807,1,0.011197
T637,1,0.011197
T1456,1,0.011196
T162,1,0.011196
T1933,1,0.011196
T1182,1,0.011196
T173,1,0.011196
T1592,1,0.011196
T1322,1,0.011196
T525,1,0.011144
T742,1,0.011111
T1220,1,0.011111
T1319,1,0.011111
T940,1,0.011111
T1168,1,0.011111
T651,1,0.011111
T1683,1,0.011111
T1120,1,0.011111
T1442,1,0.011111
T1640,1,0.011111
T1655,1,0.011111
T460,1,0.011111
T1813,1,0.011111
T1680,1,0.011144
T1227,1,0.011111
T1390,1,0.011111
T1630,1,0.011111
T1401,1,0.011111
T195,1,0.011111
T196,1,0.011111
T972,1,0.011111
T432,1,0.011111
T1435,1,0.011111
T1255,1,0.011164
T933,1,0.011164
T981,1,0.011267
T135,1,0.011267
T1293,1,0.011301
T385,1,0.011267
T565,1,0.011267
T1082,1,0.011267
T653,1,0.011199
T569,1,0.011199
T656,1,0.011164
T1375,1,0.011164
T375,1,0.011164
T1558,1,0.011164
T512,1,0.011164
T1777,1,0.011164
T358,1,0.011164
T797,1,0.011198
T315,1,0.011232
T1756,1,0.011232
T955,1,0.011232
T1060,1,0.011198
T1948,1,0.011198
T601,1,0.011198
T1525,1,0.011198
T780,1,0.011198
T1008,1,0.011198
T338,1,0.011366
T828,1,0.011366
T1123,1,0.011366
T1114,1,0.011366
T830,1,0.011366
T1610,1,0.011366
T1164,1,0.011337
T676,1,0.011337
T1476,1,0.011337
T1155,1,0.011281
T1226,1,0.011281
T271,1,0.011281
T1160,1,0.011312
T1647,1,0.011312
T1814,1,0.011312
T69,1,0.011281
T1441,1,0.011281
T490,1,0.011281
T662,1,0.011281
T255,1,0.011281
T439,1,0.011281
T413,1,0.011311
T506,1,0.011311
T400,1,0.011311
T948,1,0.011311
T1439,1,0.011311
T1815,1,0.011311
T1202,1,0.011281
T1582,1,0.011281
T1398,1,0.011281
T1455,1,0.011281
T482,1,0.011400
T63,1,0.011400
T1576,1,0.011400
T159,1,0.011281
T605,1,0.011281
T138,1,0.011281
T1461,1,0.011281
T845,1,0.011281
T517,1,0.011310
T1180,1,0.011310
T1590,1,0.011310
T1503,1,0.011310
T1556,1,0.011310
T1921,1,0.011310
T842,1,0.011368
T1286,1,0.011368
T422,1,0.011368
T1632,1,0.011368
T1827,1,0.011640
T1865,1,0.011640
T954,1,0.011607
T84,1,0.011576
T952,1,0.011546
T1487,1,0.011546
T1345,1,0.011547
T59,1,0.011547
T853,1,0.011547
T1395,1,0.011547
T529,1,0.011516
T192,1,0.011516
T850,1,0.011547
T537,1,0.011750
T686,1,0.011687
T213,1,0.011794
T1667,1,0.011794
T1095,1,0.011826
T1738,1,0.011826
T823,1,0.011826
T344,1,0.011794
T1581,1,0.011794
T1169,1,0.011763
T1962,1,0.011763
T1063,1,0.011763
T455,1,0.011763
T738,1,0.011847
T297,1,0.011847
T859,1,0.011847
T1105,1,0.011847
T1084,1,0.011912
T560,1,0.011912
T1000,1,0.011911
T1033,1,0.011911
T461,1,0.011911
T1995,1,0.011698
T473,1,0.011698
T495,1,0.011698
T1579,1,0.011698
T1837,1,0.011698
T1623,1,0.011729
T237,1,0.011729
T1986,1,0.011729
T149,1,0.011668
T1457,1,0.011699
T229,1,0.011699
T1949,1,0.011606
T1013,1,0.011606
T119,1,0.011637
T1170,1,0.011637
T1434,1,0.011637
T1574,1,0.011637
T773,1,0.011606
T915,1,0.011606
T1821,1,0.011637
T405,1,0.011590
T1947,1,0.011590
T1397,1,0.011590
T1454,1,0.011590
T204,1,0.011651
T1146,1,0.011651
T1312,1,0.011713
T39,1,0.011590
T1459,1,0.011651
T1569,1,0.011651
T967,1,0.011651
T1020,1,0.011651
T985,1,0.011621
T72,1,0.011590
T415,1,0.011621
T713,1,0.011621
T1213,1,0.011590
T1391,1,0.011621
T392,1,0.011621
T1526,1,0.011621
T1598,1,0.011590
T737,1,0.011590
T1295,1,0.011590
T1165,1,0.011591
T1254,1,0.011620
T401,1,0.011561
T583,1,0.011561
T30,1,0.011561
T1911,1,0.011592
T1659,1,0.011561
T1328,1,0.011561
T510,1,0.011561
T330,1,0.011592
T968,1,0.011592
T549,1,0.011622
T937,1,0.011622
T1636,1,0.011622
T1733,1,0.011622
T831,1,0.011622
T934,1,0.011592
T1004,1,0.011592
T1719,1,0.011592
T509,1,0.011622
T452,1,0.011592
T753,1,0.011592
T94,1,0.011622
T1446,1,0.011622
T879,1,0.011622
T555,1,0.011622
T1224,1,0.011592
T704,1,0.011592
T349,1,0.011622
T1960,1,0.011592
T265,1,0.011652
T886,1,0.011652
T1019,1,0.011652
T752,1,0.011652
T1002,1,0.011652
T281,1,0.011652
T1389,1,0.011622
T1083,1,0.011622
T1372,1,0.011652
T1115,1,0.011622
T507,1,0.011622
T1617,1,0.011622
T1618,1,0.011622
T1,1,0.011531
T1079,1,0.011531
T26,1,0.011531
T1970,1,0.011531
T1262,1,0.011531
T22,1,0.011531
T1167,1,0.011531
T1436,1,0.011531
T53,1,0.011531
T128,1,0.011561
T1014,1,0.011501
T1415,1,0.011501
T55,1,0.011501
T1670,1,0.011501
T841,1,0.011501
T964,1,0.011501
T1665,1,0.011501
T1868,1,0.011501
T1734,1,0.011531
T951,1,0.011531
T366,1,0.011501
T1956,1,0.011501
T1770,1,0.011501
T1930,1,0.011501
T1727,1,0.011501
T1697,1,0.011471
T1005,1,0.011471
T1280,1,0.011544
T1651,1,0.011544
T139,1,0.011544
T1924,1,0.011574
T350,1,0.011544
T919,1,0.011544
T633,1,0.011544
T1149,1,0.011544
T1496,1,0.011574
T1003,1,0.011574
T125,1,0.011515
T1198,1,0.011515
T1471,1,0.011544
T614,1,0.011544
T1245,1,0.011544
T1714,1,0.011544
T62,1,0.011544
T456,1,0.011544
T1844,1,0.011544
T1174,1,0.011605
T158,1,0.011635
T1553,1,0.011635
T13,1,0.011635
T1363,1,0.011635
T660,1,0.011635
T36,1,0.011635
T71,1,0.011605
T1961,1,0.011605
T1364,1,0.011605
T836,1,0.011635
T1793,1,0.011605
T451,1,0.011605
T997,1,0.011605
T630,1,0.011574
T973,1,0.011574
T1937,1,0.011574
T925,1,0.011544
T359,1,0.011484
T1508,1,0.011484
T165,1,0.011484
T1044,1,0.011484
T1570,1,0.011514
T264,1,0.011514
T1644,1,0.011514
T728,1,0.011544
T1404,1,0.011484
T1430,1,0.011484
T1832,1,0.011484
T7,1,0.011591
T1201,1,0.011544
T1875,1,0.011544
T1263,1,0.011544
T1578,1,0.011514
T1913,1,0.011544
T1847,1,0.011544
T978,1,0.011544
T598,1,0.011544
T1688,1,0.011544
T1773,1,0.011574
T709,1,0.011544
T1780,1,0.011544
T209,1,0.011605
T545,1,0.011605
T1076,1,0.011574
T198,1,0.011574
T1572,1,0.011574
T254,1,0.011574
T390,1,0.011605
T1692,1,0.011605
T989,1,0.011574
T1779,1,0.011605
T404,1,0.011605
T1309,1,0.011605
T1190,1,0.011606
T1413,1,0.011576
T1068,1,0.011544
T1917,1,0.011514
T362,1,0.011514
T1294,1,0.011514
T1494,1,0.011514
T610,1,0.011514
T1595,1,0.011514
T1268,1,0.011514
T248,1,0.011514
T457,1,0.011514
T1902,1,0.011514
T1979,1,0.011544
T1559,1,0.011544
T1759,1,0.011544
T647,1,0.011544
T1465,1,0.011544
T280,1,0.011544
T304,1,0.011544
T3,1,0.011544
T591,1,0.011544
T757,1,0.011544
T636,1,0.011544
T580,1,0.011544
T1804,1,0.011544
T1965,1,0.011544
T1148,1,0.011544
T945,1,0.011544
T1800,1,0.011544
T884,1,0.011514
T1074,1,0.011514
T999,1,0.011317
T1134,1,0.011317
T1535,1,0.011287
T1608,1,0.011317
T450,1,0.011228
T1919,1,0.011258
T23,1,0.011228
T1172,1,0.011228
T1573,1,0.011228
T974,1,0.011228
T1010,1,0.011228
T650,1,0.011317
T1177,1,0.011317
T336,1,0.011287
T1453,1,0.011287
T1969,1,0.011287
T1797,1,0.011287
T1358,1,0.011273
T846,1,0.011273
T1787,1,0.011273
T5,1,0.011273
T1885,1,0.011333
T1742,1,0.011287
T749,1,0.011258
T1381,1,0.011258
T519,1,0.011229
T1824,1,0.011229
T1852,1,0.011258
T102,1,0.011228
T200,1,0.011228
T1664,1,0.011288
T1597,1,0.011288
T95,1,0.011317
T1119,1,0.011229
T696,1,0.011229
T1135,1,0.011229
T1288,1,0.011229
T885,1,0.011199
T1806,1,0.011199
T1058,1,0.011199
T767,1,0.011199
T1974,1,0.011438
T898,1,0.011438
T855,1,0.011438
T174,1,0.011438
T907,1,0.011438
T19,1,0.011377
T673,1,0.011377
T1373,1,0.011377
T61,1,0.011379
T585,1,0.011379
T1935,1,0.011379
T787,1,0.011379
T979,1,0.011379
T1551,1,0.011379
T252,1,0.011379
T1045,1,0.011379
T1482,1,0.011379
T1128,1,0.011379
T1032,1,0.011379
T1679,1,0.011379
T1424,1,0.011379
T270,1,0.011379
T80,1,0.011379
T615,1,0.011379
T1080,1,0.011379
T1601,1,0.011379
T1421,1,0.011379
T803,1,0.011349
T48,1,0.011349
T1750,1,0.011349
T1536,1,0.011349
T621,1,0.011349
T1022,1,0.011349
T259,1,0.011349
T1467,1,0.011349
T1812,1,0.011349
T179,1,0.011379
T301,1,0.011499
T1229,1,0.011551
T602,1,0.011582
T1289,1,0.011582
T717,1,0.011582
T1251,1,0.011582
T782,1,0.011053
T903,1,0.010996
T480,1,0.010996
T475,1,0.011024
T1468,1,0.011053
T499,1,0.011053
T485,1,0.011053
T1236,1,0.011053
T194,1,0.011053
T1515,1,0.010996
T343,1,0.011080
T1129,1,0.011051
T1752,1,0.011023
T1500,1,0.011023
T1872,1,0.011051
T1034,1,0.011051
T1987,1,0.011051
T1744,1,0.011346
T46,1,0.011286
T1136,1,0.011286
T1091,1,0.011286
T513,1,0.011286
T1481,1,0.011286
T1978,1,0.011286
T1899,1,0.011286
T1980,1,0.011286
T883,1,0.011286
T1153,1,0.011286
T1792,1,0.011286
T635,1,0.011286
T1877,1,0.011286
T1567,1,0.011286
