# Taxon Label, Partition Group (0 or 1), Fiedler Value
T1398,0,0.002343
T2050,0,0.002343
T995,0,0.002343
T2029,0,0.002343
T1226,0,0.002343
T2084,0,0.002343
T2305,0,0.002343
T514,0,-0.003025
T1711,0,-0.003029
T1638,0,-0.003028
T414,0,-0.003032
T1390,0,-0.003032
T2202,0,-0.003032
T1643,0,0.003202
T1002,0,0.003202
T1809,0,0.003202
T2742,0,0.003202
T2588,0,0.003202
T1793,0,0.003202
T1785,0,0.003202
T365,0,0.003202
T2532,0,0.003191
T2483,0,0.003191
T1414,0,0.003191
T635,0,0.003191
T2463,0,0.003191
T1248,0,0.003191
T2960,0,0.003191
T30,0,0.003195
T950,0,0.003195
T362,0,0.003196
T827,0,0.003195
T1943,0,-0.002706
T754,0,-0.002707
T1146,0,-0.002729
T2661,0,-0.002730
T861,0,-0.002731
T575,0,-0.002718
T1624,0,-0.002718
T2963,0,-0.002718
T1986,0,-0.002717
T705,0,-0.001254
T117,0,-0.001255
T1678,0,-0.001255
T2117,0,-0.001255
T2197,0,-0.001255
T1224,0,-0.001254
T1781,0,-0.001250
T41,0,-0.001611
T920,0,-0.001612
T1339,0,-0.004241
T2987,0,-0.004251
T80,0,-0.004252
T1827,0,-0.004251
T2369,0,-0.004251
T538,0,-0.004162
T2771,0,-0.004162
T2212,0,-0.004162
T552,0,-0.004162
T901,0,-0.004162
T776,0,-0.004162
T1847,0,-0.004162
T3000,0,-0.004167
T1134,0,-0.004167
T421,0,-0.004172
T457,0,-0.004172
T390,0,-0.003015
T2148,0,-0.003013
T558,0,-0.002980
T2906,0,-0.002980
T1427,0,-0.002980
T2119,0,-0.002899
T596,0,-0.002899
T689,0,-0.002887
T382,0,-0.002887
T2070,0,-0.002886
T841,0,-0.002806
T2709,0,-0.002555
T2805,0,-0.002556
T508,0,-0.002556
T2676,0,-0.001312
T51,0,-0.001477
T1392,0,-0.001476
T713,0,-0.001477
T270,0,0.005445
T1397,0,0.005445
T773,0,0.005442
T2562,0,0.005443
T720,0,0.005442
T484,0,0.005443
T1852,0,0.005444
T1761,0,0.005446
T2102,0,0.005464
T1542,0,0.005463
T904,0,0.005463
T1619,0,0.005464
T384,0,0.005464
T2927,0,0.005464
T2234,0,0.005464
T2475,0,0.005468
T1902,0,0.005468
T859,0,0.005468
T1798,0,0.005458
T381,0,0.005458
T2567,0,0.005457
T1702,0,0.005468
T2764,0,0.005468
T2472,0,0.005468
T2700,0,0.005468
T2363,0,0.005466
T1879,0,0.005466
T1277,0,0.005468
T2053,0,0.005462
T911,0,0.005463
T207,0,0.005460
T1364,0,0.005460
T1072,0,0.005460
T2830,0,0.005460
T2159,0,0.005460
T2544,0,0.005460
T2880,0,0.005461
T2543,0,0.005461
T160,0,0.005461
T1664,0,0.005461
T2563,0,0.005454
T2435,0,0.011917
T1191,0,0.011915
T2718,0,-0.009543
T116,0,-0.009543
T2215,0,-0.009550
T545,0,-0.009463
T1784,0,-0.009512
T2947,0,-0.000206
T2931,0,-0.000190
T2831,0,-0.000190
T1592,0,-0.000190
T2884,0,-0.000189
T2816,0,-0.000189
T1051,0,-0.000189
T1305,0,-0.000189
T1726,0,-0.000196
T1552,0,-0.000196
T1291,0,-0.000196
T1460,0,-0.000196
T1669,0,-0.000196
T2116,0,-0.000196
T2937,0,-0.000196
T1075,0,-0.000296
T614,0,-0.000285
T2636,0,-0.000285
T554,0,-0.000284
T2090,0,-0.000286
T1794,0,-0.000286
T1446,0,-0.000286
T1796,0,-0.002948
T2855,0,-0.002926
T2422,0,-0.002926
T968,0,-0.003054
T1887,0,-0.003062
T2761,0,-0.003062
T2037,0,-0.003060
T2652,0,-0.003062
T2166,0,-0.003062
T2755,0,-0.003062
T2851,0,-0.003062
T646,0,-0.002948
T2289,0,-0.002948
T1301,0,-0.002948
T750,0,-0.002948
T1399,0,-0.002948
T191,0,-0.002948
T922,0,-0.002951
T269,0,-0.002949
T1520,0,-0.002949
T1918,0,-0.002950
T1079,0,-0.002950
T952,0,-0.004069
T1874,0,-0.004069
T247,0,-0.004067
T563,0,-0.004071
T971,0,-0.004072
T1340,0,-0.004066
T1428,0,-0.004066
T1103,0,-0.004065
T1584,0,-0.004066
T2406,0,-0.004066
T2293,0,-0.004066
T932,0,-0.004065
T2476,0,-0.004065
T485,0,-0.004064
T371,0,-0.004065
T2629,0,-0.004065
T314,0,-0.004065
T1456,0,-0.004065
T1987,0,-0.004065
T2614,0,-0.004065
T775,0,-0.004065
T2707,0,-0.004066
T1699,0,-0.004066
T1184,0,-0.004066
T58,0,-0.004066
T765,0,-0.004066
T1969,0,-0.004066
T2367,0,-0.004066
T1207,0,-0.004065
T2977,0,-0.004065
T842,0,-0.004065
T798,0,-0.004066
T1883,0,-0.004065
T442,0,-0.004065
T453,0,-0.004063
T491,0,-0.004063
T1064,0,-0.004063
T1490,0,-0.004063
T102,0,-0.004063
T2333,0,-0.004063
T407,0,-0.004063
T1578,0,-0.004063
T2432,0,-0.004063
T872,0,-0.004063
T1820,0,-0.004063
T782,0,-0.004063
T222,0,-0.003980
T225,0,-0.003980
T2632,0,-0.002227
T531,0,-0.002227
T949,0,-0.002228
T1432,0,-0.002227
T2022,0,-0.002227
T2505,0,-0.002227
T1963,0,-0.002228
T696,0,-0.002232
T2601,0,-0.002231
T1138,0,-0.002231
T977,0,-0.001793
T986,0,-0.001794
T2188,0,-0.001794
T1776,0,-0.001791
T1174,0,-0.001793
T2500,0,-0.001793
T1636,0,-0.001794
T2941,0,-0.001794
T189,0,-0.001794
T2299,0,-0.001794
T299,0,-0.001794
T2218,0,-0.001793
T2789,0,-0.003379
T389,0,-0.003379
T594,0,-0.003511
T793,0,-0.003511
T1231,0,-0.003511
T2319,0,-0.003515
T1485,0,0.005312
T669,0,0.005348
T2156,0,-0.002137
T118,0,-0.002137
T213,0,-0.002137
T2919,0,-0.002137
T1693,0,-0.002137
T2355,0,-0.002137
T2362,0,-0.002135
T1708,0,-0.002135
T507,0,-0.002142
T422,0,-0.002138
T351,0,-0.002138
T1102,0,-0.002138
T2424,0,-0.002138
T1332,0,-0.002138
T1229,0,-0.002138
T1720,0,-0.002138
T1560,0,-0.000837
T612,0,-0.000838
T2609,0,-0.000838
T1394,0,-0.000838
T1095,0,-0.000838
T257,0,-0.000838
T586,0,-0.002164
T642,0,-0.002163
T1288,0,-0.002163
T2201,0,-0.002146
T2233,0,-0.002146
T1408,0,-0.002535
T645,0,-0.002535
T2799,0,-0.002535
T29,0,-0.002535
T2154,0,-0.002535
T1310,0,-0.002534
T2150,0,-0.002535
T2081,0,-0.002535
T1822,0,-0.002535
T6,0,-0.002535
T42,0,-0.002535
T1721,0,-0.001062
T1730,0,-0.001062
T2407,0,-0.001062
T532,0,-0.001062
T1158,0,-0.001062
T2679,0,-0.001061
T1544,0,-0.001061
T1314,0,-0.001060
T2440,0,-0.001062
T760,0,-0.001059
T1715,0,-0.001090
T1209,0,-0.001090
T1893,0,-0.001093
T730,0,-0.001091
T611,0,-0.004554
T306,0,-0.000650
T547,0,-0.000650
T2449,0,-0.000650
T2928,0,-0.000651
T397,0,-0.000652
T1454,0,-0.000654
T998,0,-0.000637
T2592,0,-0.000637
T1648,0,-0.000637
T1701,0,-0.000637
T2873,0,-0.000637
T1498,0,-0.000637
T2946,0,-0.000636
T996,0,-0.000636
T2103,0,-0.000637
T2938,0,-0.000637
T92,0,-0.000636
T242,0,-0.000637
T557,0,-0.000637
T2430,0,-0.000637
T1449,0,-0.000636
T281,0,-0.000636
T2017,0,-0.000636
T438,0,-0.001483
T2993,0,-0.001501
T1122,0,-0.001501
T481,0,-0.001501
T766,0,-0.001501
T2415,0,-0.001501
T1919,0,-0.001501
T1285,0,-0.001501
T2776,0,-0.001501
T2419,0,-0.001501
T473,0,-0.001501
T2129,0,-0.001501
T1736,0,-0.001501
T2185,0,-0.001501
T843,0,-0.001499
T936,0,-0.001499
T2151,0,-0.001499
T511,0,-0.001499
T2772,0,-0.001499
T2630,0,-0.001499
T416,0,-0.001499
T2196,0,-0.002030
T2730,0,-0.002029
T2749,0,-0.002029
T1975,0,-0.002029
T992,0,-0.002030
T1183,0,-0.002030
T939,0,-0.002030
T1011,0,-0.002031
T69,0,-0.002031
T1486,0,-0.002031
T733,0,-0.002031
T838,0,-0.002031
T2920,0,-0.002031
T2142,0,-0.002031
T2733,0,-0.003005
T2130,0,-0.003006
T1272,0,-0.003005
T2624,0,-0.003005
T1611,0,-0.003008
T1250,0,-0.003008
T1307,0,-0.003008
T1694,0,0.004697
T2680,0,0.004701
T1448,0,0.004707
T2641,0,0.004708
T155,0,0.004707
T2979,0,0.004249
T1563,0,0.004248
T1074,0,0.004256
T1771,0,0.004257
T1659,0,0.004256
T2026,0,0.004256
T1909,0,0.004256
T2654,0,0.004255
T127,0,0.004255
T332,0,0.004255
T254,0,0.004256
T751,0,0.004256
T1263,0,-0.000478
T2754,0,-0.000478
T1447,0,-0.000478
T2467,0,-0.000478
T2347,0,-0.001116
T159,0,-0.001116
T2950,0,-0.001116
T1988,0,-0.001116
T1753,0,-0.001116
T2383,0,-0.001119
T1927,0,-0.001118
T2990,0,-0.001115
T323,0,-0.001114
T1819,0,-0.001114
T885,0,-0.001144
T2915,0,-0.001143
T221,0,-0.001144
T366,0,-0.001144
T2223,0,-0.001144
T2276,0,-0.001144
T565,0,-0.001144
T2469,0,-0.001145
T1735,0,-0.002043
T111,0,-0.002043
T1676,0,-0.002043
T2155,0,-0.002043
T280,0,-0.002054
T2860,0,-0.002054
T549,0,-0.002580
T2466,0,-0.002582
T444,0,-0.002582
T2996,0,-0.002583
T349,0,-0.002586
T2186,0,-0.001744
T675,0,-0.001744
T2395,0,-0.001744
T543,0,-0.001744
T2269,0,-0.001913
T1329,0,0.004163
T1402,0,0.004163
T404,0,0.004174
T691,0,0.004174
T2994,0,0.004182
T2559,0,0.004131
T574,0,0.004132
T49,0,0.004128
T2160,0,0.004131
T1274,0,0.004130
T569,0,0.004130
T460,0,0.004130
T1588,0,-0.005159
T913,0,-0.005159
T134,0,-0.005162
T256,0,-0.005162
T1189,0,-0.005162
T1613,0,-0.005162
T583,0,0.000615
T43,0,0.000615
T122,0,0.000615
T163,0,0.002337
T1573,0,0.002337
T2551,0,0.002331
T1797,0,0.002331
T216,0,0.002333
T428,0,-0.006020
T2523,0,-0.006094
T2598,0,-0.006034
T2222,0,-0.006033
T250,0,-0.005228
T2670,0,-0.005228
T1598,0,-0.005228
T528,0,-0.005228
T430,0,-0.005228
T2768,0,-0.004422
T1746,0,-0.004422
T28,0,-0.004459
T268,0,-0.004478
T2360,0,-0.004479
T534,0,-0.004478
T2901,0,-0.004476
T205,0,-0.004477
T1752,0,-0.004477
T2814,0,-0.004477
T1450,0,-0.004477
T370,0,-0.004475
T1412,0,-0.003796
T1506,0,-0.003796
T153,0,-0.003796
T2350,0,-0.003796
T551,0,-0.003753
T249,0,-0.003754
T2414,0,0.001444
T2665,0,0.001444
T1244,0,0.001445
T739,0,0.001445
T2649,0,0.001445
T627,0,0.001445
T135,0,0.001444
T1289,0,0.001445
T2808,0,0.001444
T654,0,0.001479
T2495,0,0.001480
T1495,0,0.001479
T568,0,0.001480
T2616,0,0.001480
T448,0,0.001480
T1773,0,0.001480
T1680,0,0.001480
T601,0,0.001480
T2939,0,0.005006
T9,0,0.005007
T2908,0,0.005007
T2019,0,0.005011
T1978,0,0.002957
T1221,0,0.002957
T1110,0,0.002957
T2137,0,0.011477
T334,0,0.011477
T156,0,0.011477
T1960,0,0.011478
T1541,0,0.011477
T2535,0,0.011478
T1880,0,0.011478
T1358,0,0.011477
T1193,0,0.011478
T509,0,0.011478
T2626,0,0.011479
T2502,0,0.011479
T1962,0,0.011478
T179,0,0.011479
T1429,0,0.013889
T2327,0,0.013904
T2691,0,0.002069
T2681,0,0.002057
T2854,0,0.002057
T1932,0,0.002057
T2167,0,0.002057
T2585,0,0.002057
T342,0,0.000100
T39,0,0.000099
T525,0,0.000102
T956,0,0.000102
T1018,0,0.000102
T2909,0,-0.003040
T2111,0,-0.003042
T1033,0,-0.003044
T2315,0,-0.003042
T1774,0,-0.003042
T304,0,-0.003043
T317,0,-0.003043
T2554,0,-0.003044
T1154,0,-0.003045
T1589,0,-0.003044
T1346,0,-0.003044
T1582,0,-0.004134
T2701,0,-0.004133
T412,0,-0.004133
T1660,0,-0.004130
T2152,0,-0.004130
T2858,0,-0.004123
T121,0,-0.004123
T895,0,-0.004123
T1703,0,-0.004123
T883,0,-0.004124
T560,0,-0.004124
T454,0,0.000319
T1010,0,0.000319
T19,0,0.000319
T2121,0,-0.004266
T774,0,-0.004266
T649,0,-0.004266
T829,0,-0.004266
T398,0,-0.004266
T985,0,-0.004269
T124,0,-0.004268
T899,0,-0.004268
T745,0,-0.007694
T810,0,-0.007693
T741,0,-0.007696
T2203,0,-0.007696
T1539,0,-0.007695
T687,0,-0.007693
T206,0,-0.007736
T1474,0,-0.007737
T572,0,-0.007728
T35,0,0.001901
T78,0,0.001901
T279,0,0.001900
T2149,0,0.002021
T1347,0,0.002021
T916,0,0.002030
T353,0,0.002030
T1353,0,0.003211
T2263,0,0.003211
T2566,0,0.003205
T1529,0,0.001236
T777,0,0.001239
T634,0,0.001239
T905,0,0.001239
T1044,0,0.001239
T2780,0,0.001239
T2124,0,0.001239
T157,0,0.001239
T1136,0,0.001239
T1091,0,0.001239
T2014,0,0.001239
T746,0,0.001239
T2644,0,0.001239
T2550,0,0.001239
T855,0,0.000048
T2778,0,0.000048
T2410,0,0.000049
T609,0,0.000049
T1691,0,0.000049
T1666,0,0.000049
T1266,0,0.000051
T582,0,-0.004720
T1418,0,-0.004721
T964,0,-0.004748
T467,0,-0.004748
T837,0,-0.004748
T2074,0,-0.004748
T350,0,-0.004748
T1273,0,-0.004748
T1817,0,-0.004749
T674,0,-0.004748
T1938,0,-0.004749
T2720,0,-0.004749
T2051,0,-0.004749
T603,0,-0.004749
T2473,0,-0.004748
T158,0,-0.004748
T942,0,-0.003245
T972,0,-0.003246
T1991,0,-0.003230
T2431,0,-0.003231
T1335,0,-0.003231
T1034,0,-0.003231
T486,0,-0.003264
T2018,0,-0.003266
T128,0,-0.003267
T1423,0,-0.003266
T785,0,-0.003267
T2708,0,-0.003409
T1532,0,-0.003409
T181,0,-0.003410
T1092,0,-0.003410
T1948,0,-0.003410
T1380,0,-0.003410
T2120,0,-0.003410
T2725,0,-0.003410
T2134,0,-0.003409
T162,0,-0.003409
T1479,0,-0.003410
T1424,0,0.004892
T103,0,0.004892
T828,0,0.004892
T203,0,0.004892
T2054,0,0.004891
T1706,0,0.004891
T1954,0,0.004891
T1293,0,0.004891
T2723,0,0.004891
T333,0,0.004891
T253,0,0.004891
T1020,0,0.004891
T275,0,0.004891
T1939,0,0.004891
T1815,0,0.004891
T698,0,-0.000636
T2098,0,-0.000637
T1370,0,-0.000669
