# Taxon Label, Partition Group (0 or 1), Fiedler Value
T782,0,0.002250
T52,0,0.002250
T2466,0,0.002249
T1542,0,0.002252
T6,0,0.002252
T118,0,0.002252
T1224,0,0.002251
T1425,0,0.002250
T2969,0,0.002276
T2288,0,0.002276
T1849,0,0.002276
T163,0,0.002276
T198,0,0.002276
T324,0,0.002276
T1491,0,0.002276
T627,0,-0.001758
T530,0,-0.001758
T1635,0,-0.001758
T660,0,-0.001758
T1949,0,-0.001758
T606,0,-0.001758
T749,0,-0.001758
T1130,0,-0.001758
T456,0,-0.001758
T1857,0,-0.001758
T610,0,-0.001758
T546,0,-0.001758
T2675,0,0.000174
T2163,0,0.000368
T45,0,0.000401
T2508,0,0.000401
T1721,0,0.000401
T2711,0,0.000401
T2330,0,0.000401
T1344,0,0.000383
T2529,0,0.000383
T317,0,0.000382
T2581,0,0.000382
T810,0,0.000382
T339,0,-0.009503
T988,0,-0.007124
T2451,0,-0.007115
T220,0,-0.003553
T777,0,-0.003553
T1030,0,0.000377
T817,0,0.000373
T268,0,0.000373
T1084,0,0.001008
T1010,0,0.000989
T714,0,0.000960
T2324,0,0.000960
T2368,0,-0.000097
T2128,0,-0.000098
T1092,0,-0.000098
T2378,0,-0.000095
T2145,0,-0.000095
T722,0,-0.000095
T96,0,0.002632
T2103,0,0.002855
T1320,0,0.002860
T1207,0,0.002860
T2802,0,0.002864
T2346,0,0.002862
T1518,0,0.002862
T2657,0,0.002862
T2442,0,0.002862
T377,0,0.002863
T2829,0,0.002862
T1251,0,0.002863
T667,0,0.002864
T2136,0,0.002864
T1313,0,0.002827
T378,0,0.002828
T1083,0,0.002828
T914,0,0.002827
T1516,0,0.002829
T763,0,0.002828
T672,0,0.002830
T2503,0,0.002802
T21,0,0.002802
T369,0,0.002802
T133,0,0.002803
T1538,0,0.002803
T2209,0,0.002799
T1241,0,0.002799
T1299,0,0.002799
T46,0,0.002798
T351,0,-0.001776
T2723,0,-0.001776
T2095,0,-0.001776
T1283,0,-0.001799
T1034,0,-0.001799
T1805,0,-0.001798
T1981,0,-0.001776
T1431,0,-0.001776
T2297,0,-0.002466
T2260,0,-0.002469
T109,0,-0.002470
T30,0,0.007289
T2510,0,0.000500
T359,0,0.000500
T2680,0,0.000500
T1776,0,0.000500
T2326,0,0.000523
T189,0,0.000514
T588,0,0.000514
T2357,0,0.000514
T158,0,0.000514
T1712,0,0.000514
T2046,0,0.000514
T1882,0,0.000514
T685,0,0.000514
T2538,0,0.000515
T2092,0,0.000535
T376,0,0.000536
T2976,0,0.000536
T688,0,0.000527
T2445,0,0.000527
T1187,0,0.000527
T1903,0,0.000527
T1277,0,0.000527
T730,0,0.000474
T626,0,0.000507
T653,0,0.000569
T132,0,0.000569
T77,0,0.000569
T204,0,0.000569
T2264,0,0.000569
T1852,0,0.000569
T1963,0,0.000569
T1508,0,0.000569
T1421,0,0.000569
T2521,0,0.000603
T2125,0,0.000604
T2974,0,0.000602
T2462,0,0.000602
T304,0,0.000606
T2365,0,0.000606
T2137,0,0.000606
T2748,0,0.000606
T2017,0,0.000607
T1303,0,0.001606
T2010,0,0.001606
T1143,0,0.001606
T2800,0,0.001607
T171,0,0.001607
T100,0,0.001608
T1302,0,0.001261
T1786,0,0.001261
T619,0,0.001262
T764,0,0.001262
T1228,0,0.001262
T2560,0,0.001262
T172,0,0.001262
T1655,0,0.001262
T1888,0,0.001262
T1555,0,0.001262
T420,0,0.001058
T1082,0,0.001058
T701,0,0.001058
T2515,0,0.001055
T2118,0,0.001042
T362,0,0.001041
T2696,0,0.001041
T2678,0,0.001046
T428,0,0.001065
T2475,0,-0.000632
T967,0,-0.000630
T2285,0,-0.000631
T2952,0,-0.000631
T1285,0,-0.000631
T381,0,-0.000631
T514,0,-0.000638
T2206,0,-0.000638
T2222,0,-0.000638
T1021,0,-0.000639
T1403,0,-0.000584
T636,0,-0.000586
T1149,0,0.003331
T371,0,0.003330
T1161,0,0.003328
T2421,0,0.003340
T2825,0,0.003340
T703,0,0.003340
T484,0,0.003340
T2994,0,0.003339
T2513,0,0.003339
T1753,0,0.003340
T1182,0,0.003333
T1404,0,0.000343
T1486,0,0.000345
T835,0,0.000345
T998,0,-0.000346
T2449,0,-0.000746
T2936,0,-0.000747
T1650,0,-0.000747
T2333,0,-0.000748
T2416,0,-0.000173
T1716,0,0.001577
T857,0,0.001577
T1996,0,0.001577
T533,0,0.001577
T1426,0,0.001577
T450,0,0.001577
T2105,0,0.001577
T115,0,0.001578
T2788,0,0.001578
T815,0,-0.002497
T1866,0,-0.002496
T261,0,-0.002497
T1100,0,-0.002503
T1928,0,-0.002505
T986,0,-0.002505
T920,0,-0.002505
T864,0,-0.002504
T1266,0,-0.002505
T2758,0,-0.002505
T384,0,-0.002505
T1484,0,-0.002505
T760,0,-0.002505
T365,0,-0.002504
T2575,0,-0.002504
T545,0,-0.006410
T1279,0,-0.006411
T2922,0,-0.006411
T342,0,-0.006411
T329,0,-0.006409
T2244,0,-0.006576
T2279,0,-0.006580
T2514,0,-0.006589
T799,0,-0.006589
T997,0,-0.006589
T1088,0,-0.006589
T2283,0,-0.006582
T681,0,-0.006582
T2681,0,-0.006581
T1264,0,-0.006582
T2785,0,-0.006374
T2963,0,-0.006377
T1179,0,-0.007168
T1183,0,-0.007171
T255,0,-0.003194
T2246,0,-0.003194
T1788,0,-0.000122
T1033,0,-0.000120
T1146,0,-0.000143
T2574,0,-0.000143
T1256,0,-0.000143
T2428,0,-0.000143
T574,0,-0.000143
T2759,0,-0.000143
T368,0,-0.000143
T1568,0,-0.000142
T648,0,-0.000168
T649,0,0.001071
