# Taxon Label, Partition Group (0 or 1), Fiedler Value
T321,0,0.007370
T2392,0,0.007370
T2910,0,0.007370
T262,0,0.007370
T2186,0,0.007507
T1639,0,0.007507
T2800,0,0.007507
T717,0,0.007508
T2375,0,0.007508
T823,0,0.007492
T2194,0,0.007494
T2633,0,0.007493
T1252,0,0.007991
T2849,0,0.007991
T257,0,0.007985
T2000,0,0.007994
T1574,0,0.007996
T2935,0,0.008016
T1095,0,0.008016
T130,0,0.008016
T615,0,0.008016
T55,0,0.008015
T909,0,0.008014
T2597,0,0.008021
T2089,0,0.008020
T716,0,0.008020
T280,0,0.008020
T71,0,0.008024
T391,0,0.008024
T1292,0,0.008024
T405,0,0.008023
T1958,0,0.008023
T2520,0,0.008023
T1436,0,0.008023
T167,0,0.008023
T2365,0,0.008023
T849,0,0.008022
T327,0,0.008019
T356,0,0.076329
T1243,0,0.076329
T2091,0,0.076329
T1092,0,0.076329
T461,0,0.076329
T2169,0,0.076316
T1526,0,0.076333
T2001,0,0.076331
T2626,0,0.076329
T395,0,0.076329
T730,0,0.076332
T2424,0,0.076328
T331,0,0.076337
T428,0,0.076337
T68,0,0.076329
T1998,0,0.076326
T22,0,0.076325
T276,0,0.076325
T2501,0,0.076323
T617,0,0.076322
T2576,0,0.076327
T999,0,0.076327
T570,0,0.076319
T19,0,0.076319
T2355,0,0.076321
T285,0,0.107270
T2416,0,-0.003399
T1827,0,-0.003385
T1569,0,-0.001531
T2484,0,-0.001531
T1928,0,-0.001531
T84,0,-0.001527
T2769,0,-0.001530
T1102,0,-0.001524
T2916,0,-0.001525
T360,0,-0.001526
T1461,0,-0.001526
T2629,0,-0.001523
T1517,0,-0.001525
T1045,0,-0.001525
T2103,0,-0.001525
T913,0,-0.001525
T1914,0,-0.001525
T228,0,-0.001525
T2716,0,-0.001525
T2827,0,-0.001531
T1279,0,-0.001439
T1717,0,-0.001429
T1044,0,-0.001429
T479,0,-0.000937
T2729,0,0.003425
T120,0,0.003561
T2602,0,0.003561
T2228,0,0.003561
T2096,0,0.003566
T126,0,0.003567
T886,0,0.003567
T1851,0,0.003564
T2393,0,0.008445
T1328,0,0.008448
T2642,0,0.008444
T2009,0,0.008444
T1168,0,0.008469
T1793,0,-0.009823
T1581,0,-0.009823
T1935,0,-0.009823
T2599,0,-0.009822
T2134,0,-0.009822
T1898,0,-0.009823
T2865,0,-0.009821
T856,0,-0.009820
T410,0,-0.009821
T1309,0,-0.030778
T1451,0,-0.030775
T1982,0,-0.030774
T2172,0,-0.030773
T2522,0,-0.030776
T1248,0,-0.030775
T1349,0,-0.030775
T2344,0,-0.030777
T2216,0,-0.030765
T540,0,-0.030765
T1094,0,-0.050209
T229,0,-0.050214
T882,0,-0.050214
T2432,0,-0.050213
T1974,0,-0.050244
T1969,0,-0.050244
T627,0,-0.050236
T959,0,-0.050228
T1144,0,-0.050228
T1305,0,-0.050228
T93,0,-0.050227
T2821,0,-0.050227
T129,0,-0.050604
T2509,0,-0.050525
T365,0,-0.050516
T1073,0,-0.050519
T153,0,-0.050511
T2131,0,-0.050511
T1150,0,-0.050511
T1629,0,-0.050438
T2165,0,-0.050436
T1455,0,-0.050437
T2997,0,-0.023460
T1011,0,-0.023461
T1136,0,-0.034971
T2461,0,-0.034965
T2414,0,-0.034966
T2991,0,-0.034978
T1740,0,-0.049828
T1975,0,-0.049860
T88,0,-0.049860
T1741,0,-0.049860
T1752,0,-0.049860
T74,0,-0.049860
T1091,0,-0.049860
T1628,0,-0.049859
T604,0,-0.049857
T2325,0,-0.049869
T1395,0,-0.049870
T408,0,-0.049864
T2673,0,-0.050018
T996,0,-0.050014
T2042,0,-0.050015
T995,0,-0.050016
T876,0,-0.050007
T43,0,-0.050008
T626,0,-0.050007
T1799,0,-0.050008
T2313,0,-0.050008
T368,0,-0.050008
T1873,0,-0.050009
T1310,0,-0.050008
T1274,0,-0.050008
T1047,0,-0.050012
T2090,0,-0.050012
T1482,0,-0.050012
T566,0,-0.050012
T2004,0,-0.050023
T2109,0,-0.050022
T422,0,-0.050021
T1750,0,-0.050022
T2547,0,-0.050023
T2565,0,-0.050023
T1980,0,0.024090
T301,0,0.049440
T945,0,0.049442
T2482,0,0.049440
T1255,0,0.022826
T1794,0,0.022826
T2850,0,0.022826
T812,0,0.022825
T2578,0,0.022741
T1241,0,0.022741
T2764,0,0.022743
T990,0,0.022743
T1076,0,0.022743
T1618,0,0.026428
T653,0,0.026428
T1133,0,0.026439
T1500,0,0.026439
T692,0,0.026434
T1234,0,-0.041109
T1565,0,-0.041112
T1024,0,-0.041118
T603,0,-0.005238
T1938,0,-0.005244
T655,0,-0.005219
T1559,0,-0.005239
T2691,0,-0.005320
T274,0,-0.005319
T2173,0,-0.005318
T1899,0,0.000872
T2579,0,0.000939
T2205,0,0.000939
T636,0,0.000939
T494,0,0.000939
T2988,0,0.001014
T409,0,0.001015
T2406,0,0.001062
T891,0,0.001062
T618,0,0.001063
T1541,0,0.001061
T79,0,0.001061
T263,0,0.001061
T1257,0,0.005316
T303,0,0.005299
T2859,0,0.005285
T2496,0,0.002853
T644,0,0.002853
T1499,0,0.002855
T2949,0,0.002856
T755,0,0.002857
T2016,0,0.002856
T1502,0,0.091080
T2276,0,0.091079
T2337,0,0.091079
T201,0,0.091080
T559,0,0.091083
T2409,0,0.091078
T1634,0,0.091078
T806,0,0.091077
T2717,0,0.091077
T60,0,0.091077
T1835,0,0.091077
T1299,0,0.091077
T2294,0,0.091082
T2908,0,0.091079
T1698,0,0.091079
T2690,0,0.091079
T2537,0,0.091079
T1805,0,0.091081
T1591,0,0.091080
T2320,0,0.091076
T2195,0,0.091075
T2605,0,0.091076
T2857,0,0.091080
T2278,0,0.091071
T495,0,0.091074
T267,0,0.090211
T2725,0,0.090211
T506,0,0.090199
T1527,0,0.090206
T1543,0,0.090205
T233,0,0.090208
T1154,0,0.090205
T523,0,0.090228
T914,0,0.090229
T432,0,0.090204
T916,0,0.090203
T1360,0,0.090202
T2477,0,0.090204
T1221,0,0.090202
T1710,0,0.090202
T1077,0,0.090192
T1115,0,0.090508
T1645,0,0.090510
T610,0,0.090510
T2639,0,0.090510
T1434,0,0.090508
T766,0,-0.002382
T649,0,-0.002382
T1314,0,-0.002382
T2960,0,-0.002382
T728,0,-0.002382
T779,0,-0.002382
T1271,0,-0.002382
T712,0,-0.002382
T2436,0,-0.002382
T2756,0,-0.002382
T2466,0,-0.002382
T2434,0,-0.002382
T1551,0,-0.002383
T1806,0,-0.002384
T1796,0,-0.002384
T740,0,-0.002384
T2788,0,-0.002381
T2500,0,-0.002381
T1362,0,-0.002381
T1655,0,-0.002376
T946,0,-0.002374
T561,0,-0.000861
T1236,0,-0.000861
T930,0,-0.000861
T279,0,-0.000861
T2497,0,-0.000861
T51,0,-0.000970
T2396,0,-0.000970
T2807,0,-0.000970
T23,0,-0.000971
T1379,0,-0.000971
T2072,0,-0.000971
T1600,0,-0.000971
T2291,0,-0.000971
T204,0,-0.000971
T1697,0,-0.000971
T2954,0,-0.000970
T1515,0,-0.000970
T869,0,-0.000970
T2618,0,-0.000970
T1512,0,-0.000970
T2352,0,-0.000970
T1908,0,0.000220
T2113,0,0.000302
T2718,0,0.000664
T441,0,0.000664
T1646,0,0.000663
T1186,0,0.000663
T667,0,0.000663
T2702,0,0.000661
T2604,0,0.000661
T2292,0,0.000651
T2408,0,0.000640
T927,0,0.000285
T2519,0,0.000286
T2361,0,0.000286
T2689,0,0.000285
T1745,0,0.000299
T1404,0,0.004945
T905,0,0.004945
T1137,0,0.004945
T1285,0,0.004945
T1999,0,0.002708
T2648,0,0.001939
T1525,0,0.002043
T1438,0,0.002041
T2161,0,0.001847
T2525,0,0.002640
T1673,0,0.002642
T2250,0,0.002626
T1577,0,0.026686
T650,0,0.026686
T1932,0,0.026686
T621,0,0.026686
T2150,0,0.032927
T549,0,0.032926
T2829,0,0.032925
T1220,0,0.032926
T2822,0,0.032928
T89,0,0.032927
T1550,0,0.032920
T2575,0,0.032923
T1702,0,0.032877
T989,0,0.032878
T2481,0,0.032878
T1458,0,0.032867
T2462,0,0.031842
T2373,0,0.030885
T1509,0,0.030839
T939,0,0.030838
T1086,0,0.031524
T1088,0,-0.018083
T473,0,-0.016925
T738,0,-0.011370
T835,0,-0.011369
T1732,0,-0.013775
T518,0,-0.013774
T2338,0,-0.013774
T922,0,-0.013773
T2688,0,-0.013773
T2199,0,-0.013774
T895,0,-0.013774
T2304,0,-0.013774
T2693,0,-0.013774
T1850,0,-0.013777
T329,0,-0.013777
T1660,0,-0.013777
T1075,0,-0.013778
T1061,0,-0.013777
T2488,0,-0.013416
T57,0,-0.013415
T1344,0,-0.017278
T2058,0,-0.017278
T584,0,-0.017276
T61,0,-0.017277
T349,0,-0.017277
T168,0,-0.017277
T346,0,-0.017277
T1140,0,-0.017275
T92,0,-0.017274
T307,0,-0.017261
T1330,0,-0.017322
T2715,0,-0.017324
T2137,0,-0.017324
T266,0,-0.017350
T2976,0,-0.017349
T1002,0,-0.017350
T743,0,-0.017056
T2437,0,-0.016012
T1870,0,-0.016011
T2699,0,-0.015875
T1831,0,-0.015875
T1566,0,-0.013866
T2241,0,-0.013860
T1614,0,-0.013861
T1836,0,-0.013877
T2616,0,-0.013886
T2945,0,-0.013885
T298,0,-0.014262
T467,0,-0.014262
T2641,0,-0.014262
T177,0,-0.014261
T316,0,-0.014265
T937,0,-0.014309
T681,0,-0.014305
T2577,0,-0.014307
T1071,0,-0.014306
T2269,0,-0.014306
T412,0,-0.014306
T2790,0,-0.014306
T2817,0,-0.014306
T1428,0,-0.014308
T643,0,-0.014307
T2870,0,-0.014305
T877,0,-0.014304
T903,0,-0.014309
T1442,0,-0.014304
T1385,0,-0.014137
T975,0,-0.014187
T1823,0,-0.014021
T2947,0,-0.014021
T2543,0,-0.014031
T435,0,-0.014034
T1820,0,-0.020913
T275,0,-0.020953
T831,0,-0.020953
T1069,0,-0.020954
T2343,0,-0.020976
T2595,0,-0.020977
T567,0,-0.020978
T1127,0,-0.020874
T1597,0,-0.020874
T2669,0,-0.020870
T1256,0,-0.020893
T2225,0,-0.020917
T2384,0,-0.020916
T1589,0,-0.020915
T1192,0,-0.020921
T195,0,-0.020921
T1650,0,-0.020891
T2322,0,-0.020895
T2779,0,-0.020906
T1027,0,-0.020906
T1377,0,-0.020903
T236,0,-0.020904
T224,0,-0.020904
T2287,0,-0.020903
T2013,0,-0.015394
T534,0,-0.015393
T900,0,-0.015401
T789,0,-0.015402
T1711,0,-0.015402
T1729,0,-0.015403
T2460,0,-0.015401
T1178,0,-0.015399
T1736,0,-0.015402
T281,0,-0.015392
T255,0,-0.015392
T1036,0,-0.015396
T16,0,-0.015396
T1775,0,-0.015389
T1391,0,-0.015389
T67,0,-0.015389
T641,0,-0.015388
T333,0,-0.015392
T1715,0,-0.015390
T944,0,-0.015391
T1097,0,-0.015391
T2798,0,-0.015392
T1223,0,-0.015393
T2367,0,-0.015459
T1469,0,-0.015458
T1153,0,-0.015456
T448,0,-0.015440
T2395,0,-0.015569
T1119,0,-0.015569
T2814,0,-0.015512
T969,0,-0.015512
T1200,0,-0.007989
T1400,0,-0.007988
T2772,0,-0.007988
T1445,0,-0.007988
T1129,0,-0.007987
T2828,0,-0.007838
T1564,0,-0.007838
T1956,0,-0.007846
T226,0,-0.007846
T777,0,-0.007847
T2761,0,-0.007846
T1059,0,-0.007846
T2861,0,-0.007846
T2312,0,-0.007846
T2201,0,-0.007839
T2665,0,-0.007840
T1842,0,-0.007840
T552,0,-0.007841
T35,0,-0.007841
T2494,0,-0.007841
T2760,0,-0.007841
T423,0,-0.007843
T80,0,-0.007843
T1670,0,-0.007834
T443,0,-0.007838
T2781,0,-0.007840
T1104,0,-0.007840
T44,0,-0.007840
T2932,0,-0.007768
T482,0,-0.007767
T2097,0,-0.007768
T1964,0,-0.007769
T1782,0,-0.007769
T517,0,-0.007768
T1389,0,-0.007768
T375,0,-0.007767
T2843,0,-0.007771
T974,0,-0.007771
T2656,0,-0.007771
T1217,0,-0.007772
T1610,0,-0.008808
T1275,0,-0.008808
T2540,0,-0.008808
T2784,0,-0.008809
T2968,0,-0.008808
T1562,0,-0.008808
T363,0,-0.008808
T2048,0,-0.008808
T861,0,-0.008807
T2711,0,-0.008804
T837,0,-0.008804
T684,0,-0.009092
T2741,0,-0.009094
T2923,0,-0.009088
T1323,0,-0.009085
T756,0,-0.009142
T2267,0,-0.009155
T2074,0,-0.009155
T2263,0,-0.009156
T2672,0,-0.009156
T288,1,-0.141874
T2900,1,-0.141874
T174,1,-0.141874
T2985,1,-0.141872
T543,1,-0.141873
T2198,1,-0.141857
T2880,1,-0.141830
T866,1,-0.141828
T1193,1,-0.141828
T85,1,-0.141831
T2855,1,-0.141868
