# Taxon Label, Partition Group (0 or 1), Fiedler Value
T1910,0,0.047244
T1865,0,0.047244
T1073,0,0.047245
T1493,0,0.047245
T844,0,-0.033145
T581,0,-0.033144
T1216,0,-0.033144
T1407,0,-0.033144
T1457,0,-0.033146
T1492,0,-0.033145
T1163,0,-0.033145
T1798,0,-0.033145
T1141,0,-0.033146
T1423,0,-0.033202
T1569,0,-0.033202
T1540,0,-0.033203
T1110,0,-0.033203
T949,0,-0.033203
T1215,0,-0.033204
T406,0,-0.033204
T1101,0,-0.033204
T32,0,-0.033168
T554,0,-0.030851
T175,0,-0.030994
T1168,0,-0.104639
T1548,0,-0.034115
T1836,0,-0.034115
T935,0,-0.034120
T1275,0,-0.034122
T1779,0,-0.034657
T1599,0,-0.034657
T1999,0,-0.034657
T390,0,-0.034554
T1006,0,-0.034561
T889,0,-0.034561
T901,0,-0.034564
T204,0,-0.034564
T1753,0,-0.034564
T1621,0,-0.034563
T337,0,-0.034581
T1220,0,-0.034581
T1140,0,-0.034575
T1372,0,-0.034574
T636,0,-0.034571
T483,0,-0.034577
T1393,0,-0.034576
T824,0,-0.034577
T1354,0,-0.034422
T1284,0,-0.034515
T1781,0,-0.034540
T1927,0,-0.034638
T420,0,-0.034632
T1608,0,-0.034894
T778,0,-0.035010
T842,0,-0.035010
T453,0,-0.028963
T1686,0,-0.028963
T1111,0,-0.028964
T149,0,-0.028964
T1112,0,-0.028963
T1862,0,-0.013106
T1142,0,0.077030
T1463,0,0.076370
T1628,0,0.046268
T154,0,0.046268
T1419,0,0.050873
T94,0,0.050845
T1784,0,0.050841
T1535,0,0.050841
T219,0,0.050834
T1860,0,0.050837
T1889,0,0.050879
T1513,0,0.050878
T168,0,0.050878
T812,0,0.050876
T1287,0,0.050877
T1693,0,0.047508
T1976,0,0.047508
T961,0,0.036723
T503,0,0.044651
T82,0,0.044649
T18,0,-0.007230
T372,0,-0.007234
T1074,0,-0.007231
T638,0,-0.007231
T1515,0,-0.007227
T1883,0,-0.002278
T1247,0,-0.002278
T1917,0,-0.002304
T728,0,-0.002305
T1417,0,-0.006368
T1754,0,-0.006318
T59,0,-0.006318
T561,0,-0.006314
T44,0,-0.006325
T645,0,-0.005074
T1218,0,-0.005070
T873,0,-0.004465
T953,0,-0.004465
T1052,0,-0.004464
T1703,0,-0.004463
T1578,0,-0.004451
T1317,0,-0.004451
T1699,0,-0.004452
T1519,0,-0.004176
T1634,0,-0.004170
T201,0,-0.004149
T214,0,0.002653
T498,0,0.002653
T240,0,0.002653
T1147,0,0.002653
T510,0,0.002651
T449,0,0.002651
T1785,0,0.002651
T212,0,0.002651
T1589,0,0.002651
T1352,0,0.002651
T1078,0,0.002650
T1297,0,0.002527
T1549,0,0.000590
T229,0,0.000590
T1083,0,0.000590
T1644,0,0.000590
T666,0,0.000589
T198,0,0.018720
T1695,0,-0.001114
T1480,0,-0.001108
T1252,0,-0.010231
T1956,0,0.020845
T1654,0,0.020865
T1075,0,0.020864
T1898,0,0.020872
T550,0,0.020873
T767,0,0.020868
T376,0,0.020869
T199,0,0.020869
T680,0,0.020867
T519,0,0.020882
T1026,0,0.020884
T279,0,0.020902
T1856,0,0.021161
T1907,0,0.021161
T299,0,0.021161
T101,0,0.021161
T1002,0,0.021161
T1598,0,0.021160
T1795,0,0.021160
T477,0,0.021238
T1307,0,0.021239
T1328,0,0.021209
T1993,0,0.030273
T1858,0,0.030273
T1594,0,0.031185
T930,0,0.031189
T1021,0,0.031190
T1405,0,0.031189
T1561,0,0.031191
T1222,0,0.031182
T1008,0,0.031180
T1369,0,0.031017
T241,0,0.030853
T1427,0,0.030853
T940,0,0.030853
T1954,0,0.030853
T1470,0,0.030907
T1461,0,0.030920
T174,0,0.030833
T57,0,0.089702
T1742,0,0.097699
T169,0,0.097743
T661,0,0.097749
T696,0,0.097744
T918,0,0.097664
T1913,0,0.055976
T1227,0,0.055979
T879,0,0.053957
T1814,0,0.053955
T1879,0,0.053959
T754,0,0.054539
T1059,0,0.054534
T167,0,0.054535
T211,0,0.054535
T621,0,0.054534
T396,0,0.054535
T394,0,0.054534
T1288,0,0.054794
T585,0,0.054861
T1725,0,0.053410
T491,0,0.053410
T526,0,0.053412
T542,0,0.053409
T1172,0,0.053409
T170,0,0.053413
T153,0,0.053407
T450,0,0.054642
T560,0,0.054635
T1056,0,0.054412
T1715,0,0.054612
T1667,0,0.054613
T1316,0,0.054613
T1622,0,0.054611
T1465,0,0.054612
T247,0,0.054611
T1500,0,0.054612
T1082,0,0.054596
T759,0,0.054595
T1131,0,0.051174
T577,0,0.180300
T1099,0,0.180306
T1043,0,0.180312
T1961,0,0.180312
T820,0,0.180315
T249,0,0.179385
T1530,0,-0.020689
T1454,1,-0.186649
T1164,1,-0.186651
T447,1,-0.186645
T1337,0,0.000245
T1376,0,0.000231
T1947,0,0.000213
T531,0,0.000199
T1810,0,0.000199
T40,0,0.000235
T939,0,0.000235
T1890,0,0.000234
T1788,0,0.000234
T87,0,0.000240
T1181,0,0.000240
T1697,0,0.000240
T683,0,0.000260
T380,0,-0.010698
T1243,0,-0.010703
T1595,0,-0.010703
T1848,0,-0.010704
T1705,0,-0.009196
T837,0,-0.009196
T1424,0,-0.009196
T572,0,-0.010069
T1115,0,-0.010120
T1311,0,-0.010120
T502,0,-0.010007
T292,0,-0.004950
T49,0,-0.004949
T1007,0,-0.004951
T38,0,-0.004951
T1210,0,-0.004950
T197,0,-0.004950
T1936,0,-0.004944
T1495,0,-0.082513
T66,0,-0.078912
T750,0,-0.078913
T397,0,-0.078870
T300,0,-0.078869
T1445,0,-0.078869
T1811,0,-0.078862
T675,0,-0.078862
T1664,0,-0.078855
T230,0,-0.076716
T475,0,-0.076727
T415,0,-0.076726
T467,0,-0.043530
T1527,0,-0.043465
T130,0,-0.043466
T878,0,-0.043792
T8,0,-0.043791
T1739,0,-0.043902
T1853,0,-0.043924
T1523,0,-0.043924
T114,0,-0.043925
T1159,0,-0.043921
T1752,0,-0.043920
T573,0,-0.118357
T986,0,-0.119085
T1832,0,-0.119083
T698,0,-0.017242
T1949,0,-0.039464
T1452,0,-0.024235
T2000,0,-0.024319
T493,0,0.004830
T676,0,-0.027033
T1398,0,-0.022042
T1666,0,-0.023334
T1277,0,0.003686
T179,0,0.003707
T928,0,0.003430
T1937,0,0.003430
T1580,0,0.003424
T194,0,0.023639
T566,0,0.029756
T1760,0,0.029754
T1787,0,0.029754
T456,0,0.029760
T788,0,0.016536
T1196,0,0.016538
T1506,0,0.016539
T298,0,0.016539
T858,0,0.016469
T1951,0,0.016469
T608,0,0.019409
T1085,0,0.019416
T1570,0,0.019334
T688,0,0.019326
T1972,0,0.019305
T1702,0,0.040763
T84,0,0.041433
T1706,0,0.048469
T753,0,0.046783
T840,0,0.046783
T317,0,0.046781
T620,0,0.046778
T295,0,0.046345
T539,0,-0.110403
T1233,0,-0.110400
T748,0,-0.110401
T1855,0,-0.110399
T1812,0,-0.110401
T962,0,-0.110402
T733,0,-0.110429
T1475,0,-0.110429
T1626,0,-0.097611
T1552,0,-0.002877
T1839,0,-0.003045
T463,0,-0.003043
T555,0,-0.003041
T286,0,-0.008831
T1468,0,0.038389
T110,0,0.038391
T1152,0,0.038428
T1170,0,0.038434
T1148,0,0.038432
T283,0,0.038516
T1952,0,0.038422
T183,0,0.038365
T665,0,0.038365
T1541,0,0.035986
T1494,0,0.035986
T784,0,0.035968
T945,0,0.035977
T349,0,0.043207
T1464,0,0.008731
T693,0,0.008731
T1992,0,0.035933
T543,0,0.035921
T1296,0,0.035921
T1478,0,0.035921
T782,0,0.035920
T409,0,0.035920
T313,0,0.035919
T897,0,0.035919
T259,0,-0.029570
T1028,0,-0.029551
T441,0,-0.029553
T1751,0,-0.029551
T1456,0,-0.029705
T1121,0,-0.029401
T1473,0,-0.029381
T701,0,-0.029376
T1225,0,-0.029376
