# Taxon Label, Partition Group (0 or 1), Fiedler Value
T502,1,-0.399978
T37,1,-0.399970
T777,1,-0.399976
T208,1,-0.399970
T786,1,-0.399974
T736,1,-0.399979
T887,0,0.005385
T630,0,0.005384
T486,0,0.005384
T932,0,0.005383
T243,0,0.005384
T912,0,0.005386
T228,0,0.005407
T376,0,0.005407
T843,0,0.005407
T536,0,0.005408
T253,0,0.005407
T407,0,0.005407
T855,0,0.005523
T218,0,0.006599
T202,0,0.006599
T122,0,0.006599
T331,0,0.006599
T200,0,0.006599
T592,0,0.006596
T14,0,0.006596
T58,0,0.009139
T352,0,0.009139
T172,0,0.009138
T929,0,0.009139
T174,0,0.009137
T493,0,0.009136
T388,0,0.009136
T529,0,0.009158
T317,0,0.009158
T350,0,0.009158
T908,0,0.009158
T298,0,0.009159
T802,0,0.009125
T679,0,0.009125
T327,0,0.009038
T180,0,0.009039
T946,0,0.009040
T750,0,0.009039
T640,0,0.009039
T259,0,0.009039
T489,0,0.009043
T589,0,0.009042
T885,0,0.009081
T639,0,0.009081
T560,0,0.009081
T510,0,0.011419
T273,0,0.011419
T357,0,0.011418
T434,0,0.011412
T251,0,0.011492
T551,0,0.011515
T767,0,0.011516
T237,0,0.011516
T986,0,0.021423
T834,0,0.021423
T479,0,0.021423
T839,0,0.021422
T695,0,0.021422
T290,0,0.021422
T696,0,0.021422
T16,0,0.021424
T367,0,0.021423
T164,0,0.021423
T556,0,0.021423
T877,0,0.021423
T125,0,0.021423
T797,0,0.021423
T462,0,0.021423
T382,0,0.021303
T284,0,0.006558
T146,0,0.006562
T19,0,0.006562
T634,0,0.006562
T500,0,0.006562
T898,0,0.006562
T513,0,0.006562
T2,0,0.006562
T674,0,0.006562
T27,0,0.006561
T60,0,0.006561
T374,0,0.006561
T384,0,0.006561
T5,0,0.006561
T918,0,0.006561
T281,0,0.006561
T120,0,0.006561
T525,0,0.006561
T175,0,0.006562
T137,0,0.006562
T459,0,0.006562
T199,0,0.006560
T808,0,0.006560
T242,0,0.006561
T302,0,0.006561
T724,0,0.006561
T645,0,0.006561
T1,0,0.006561
T527,0,0.006560
T716,0,0.006561
T675,0,0.006561
T938,0,0.006561
T939,0,0.006560
T663,0,0.006561
T593,0,0.006561
T739,0,0.006561
T287,0,0.006561
T365,0,0.006561
T974,0,0.006561
T886,0,0.006561
T97,0,0.006562
T584,0,0.006562
T862,0,0.006561
T495,0,0.006562
T653,0,0.006361
T935,0,0.006312
T305,0,0.006313
T582,0,0.006313
T416,0,0.006180
T624,0,0.006179
T812,0,0.006179
T161,0,0.006180
T369,0,0.006179
T405,0,0.006186
T732,0,0.006186
T670,0,0.006186
T508,0,0.006187
T362,0,0.006186
T213,0,0.006189
T900,0,0.006189
T454,0,0.006189
T563,0,0.006187
T504,0,0.006190
T770,0,0.006193
T803,0,0.006193
T602,0,0.006205
T872,0,0.016383
T838,0,0.016383
T506,0,0.016383
T443,0,0.016383
T890,0,0.016383
T475,0,0.016384
T283,0,0.016385
T332,0,0.016384
T366,0,0.016384
T730,0,0.016383
T577,0,0.016384
T773,0,0.020448
T26,0,0.020448
T347,0,0.020448
T869,0,0.020448
T818,0,0.020448
T692,0,0.020448
T177,0,0.020448
T733,0,0.020448
T628,0,0.020448
T710,0,0.020448
T738,0,0.020448
T221,0,0.020448
T442,0,0.020448
T212,0,0.020503
T474,0,0.020502
T413,0,0.020501
T817,0,0.020070
T233,0,0.020071
T329,0,0.020070
T505,0,0.020070
T406,0,0.020070
T399,0,0.020070
T858,0,0.020121
T737,0,0.020121
T614,0,0.020236
T293,0,0.020237
T315,0,0.020237
T622,0,0.025457
T532,0,0.025457
T950,0,0.025457
T669,0,0.025457
T749,0,0.025457
T56,0,0.025458
T236,0,0.025458
T995,0,0.025457
T651,0,0.026355
T39,0,0.026355
T476,0,0.026355
T266,0,0.026355
T73,0,0.026355
T113,0,0.026355
T572,0,0.026355
T403,0,0.026354
T326,0,0.026351
T426,0,0.026352
