# Taxon Label, Partition Group (0 or 1), Fiedler Value
T1970,1,0.002047
T851,0,-0.001107
T727,0,-0.001107
T1772,0,-0.001107
T708,0,-0.001107
T1883,0,-0.001107
T657,0,-0.001105
T989,0,-0.001105
T788,0,-0.001101
T691,1,0.000706
T499,1,0.000654
T1856,1,0.000654
T1960,1,0.000659
T1279,0,-0.007835
T1163,0,-0.007841
T736,0,-0.008117
T1916,0,-0.008130
T825,0,-0.008130
T1833,0,-0.008131
T800,0,-0.008130
T3,1,0.004488
T1091,1,0.004488
T921,1,0.004488
T447,1,0.004488
T114,1,0.004487
T529,1,0.004487
T1471,1,0.004487
T233,1,0.004792
T1364,1,0.005376
T1640,1,0.005372
T1965,1,0.005372
T1943,1,0.005372
T1546,1,0.005372
T1465,1,0.005372
T1531,1,0.005372
T1206,1,0.005372
T1870,1,0.005372
T1336,1,0.004254
T1262,1,0.004587
T1350,1,0.004587
T1733,1,0.004587
T482,1,0.001310
T52,1,0.001185
T1530,1,0.001199
T1588,1,0.001199
T539,1,0.001199
T1292,1,0.001199
T395,1,0.001383
T1631,1,0.001382
T448,0,-0.000357
T295,0,-0.000358
T302,0,-0.000358
T89,0,-0.000358
T1073,0,-0.000418
T1209,0,-0.000418
T416,0,-0.000417
T1284,0,-0.000419
T178,0,-0.000419
T1836,0,-0.000419
T110,0,-0.000419
T1415,0,-0.000419
T1031,0,-0.000419
T941,0,-0.001807
T1120,0,-0.007951
T32,0,-0.007949
T815,0,-0.007950
T721,0,-0.007949
T1371,0,-0.007949
T1979,0,-0.007952
T1357,0,-0.007952
T542,0,-0.007951
T1190,0,-0.002298
T1996,0,-0.002298
T1712,0,-0.002229
T743,0,-0.002229
T1765,0,-0.000071
T1259,0,-0.000071
T1544,0,-0.000071
T1956,0,-0.000071
T1127,0,-0.000071
T153,0,-0.000071
T1685,0,-0.000072
T733,0,-0.000073
T1285,0,-0.000070
T1542,0,-0.000070
T442,0,-0.000070
T1289,1,0.003606
T1590,0,-0.000426
T1992,0,-0.000426
T871,0,-0.000424
T1165,0,-0.000933
T1677,0,-0.000933
T1201,0,-0.000935
T1185,0,-0.000195
T315,0,-0.000195
T1941,0,-0.000192
T637,0,-0.000194
T1788,0,-0.000194
T86,0,-0.000194
T128,1,0.000066
T1047,0,-0.000318
T1627,1,0.000477
T322,1,0.000477
T183,1,0.000477
T1464,1,0.000477
T520,1,0.000477
T1200,1,0.000477
T1719,1,0.000515
T51,1,0.002228
T135,1,0.002228
T13,1,0.002186
T669,1,0.002186
T1459,0,-0.003416
T1537,0,-0.003417
T1632,0,-0.003404
T978,0,-0.003408
T1046,0,-0.001207
T1331,0,-0.001207
T1874,0,-0.001222
T111,0,-0.001222
T475,0,-0.001222
T1502,0,-0.001221
T1391,0,-0.001221
T358,0,-0.001218
T1490,0,-0.001218
T675,0,-0.001218
T1223,0,-0.001219
T1517,0,-0.001219
T775,0,-0.001220
T1867,0,-0.001219
T854,0,-0.001209
T366,0,-0.001212
T659,1,0.010740
T1758,1,0.010738
T711,0,-0.007991
T1139,0,-0.005676
T1451,0,-0.005676
T375,0,-0.005915
T1386,0,-0.005917
T589,0,-0.005915
T393,0,-0.005914
T725,0,-0.005920
T460,0,-0.005918
T1462,0,-0.005610
T502,0,-0.005608
T1784,0,-0.005607
T1498,0,-0.005616
T1935,0,-0.005615
T1241,0,-0.005612
T1436,0,-0.005612
T1408,0,-0.005612
T932,0,-0.005618
T1087,0,-0.005420
T1764,0,-0.005421
T472,0,-0.005421
T139,0,-0.005420
T1902,0,-0.005421
T1377,0,-0.005420
T1950,0,-0.005419
T1237,1,0.032240
T1611,1,0.032240
T1532,1,0.032238
T140,0,-0.001441
T1694,0,-0.001441
T615,1,0.004677
T870,1,0.004676
T1117,1,0.007697
T1439,1,0.007715
T132,1,0.007716
T1019,1,0.007717
T1440,1,0.007719
T1567,1,0.006392
T527,1,0.006391
T437,1,0.006389
T1926,1,0.000926
T764,1,0.000922
T1721,1,0.000921
T1423,1,0.000940
T1832,1,0.000918
T518,1,0.000914
T1335,1,0.000915
T790,1,0.003293
T1466,1,0.003292
T1647,1,0.003293
T803,1,0.003294
T1930,1,0.004724
T182,1,0.004720
T886,1,0.004720
T188,1,0.006756
T1432,1,0.006782
T568,1,0.006785
T1794,1,0.006789
T1623,1,0.000779
T1021,1,0.001726
T782,1,0.001548
T797,1,0.001585
T230,1,0.003294
T729,1,0.003294
T791,1,0.003294
T759,1,0.003294
T609,1,0.003294
T1189,1,0.003294
T1639,1,0.003293
T40,1,0.003294
T222,1,0.003294
T1666,1,0.003284
T389,1,0.003284
T1112,1,0.003284
T882,1,0.003284
T817,0,-0.001546
T1079,0,-0.001546
T1370,0,-0.001546
T434,0,-0.001546
T1178,0,-0.006277
T45,0,-0.006276
T96,0,-0.006276
T693,0,-0.006277
T1161,0,-0.006277
T1141,0,-0.006277
T716,0,-0.006206
T227,0,-0.006206
T827,0,-0.006206
T1095,0,-0.006206
T581,0,-0.006205
T1257,0,-0.006203
T1022,1,0.012322
T1615,1,0.012322
T605,1,0.012150
T1243,1,0.012155
T919,1,0.012157
T29,1,0.012158
T1437,1,0.012156
T49,1,0.012157
T1011,1,0.005063
T1385,1,0.005063
T1125,1,0.005063
T1457,1,0.005061
T1486,1,0.005061
T179,1,0.005061
T117,0,-0.000114
T1658,0,-0.000113
T1061,0,-0.000113
T645,0,-0.000113
T343,0,-0.000114
T501,0,-0.000113
T1791,0,-0.000113
T265,0,-0.000113
T799,0,-0.002592
T1675,0,-0.002608
T201,0,-0.002609
T1610,0,-0.002608
T1227,0,-0.002608
T1236,0,-0.002608
T1149,0,-0.002608
T1296,0,-0.005678
T958,0,-0.005679
T857,0,-0.004971
T487,0,-0.004969
T594,1,0.003102
T1313,1,0.003102
T124,1,0.003103
T895,1,0.003103
T1849,1,0.003102
T1340,1,0.003102
T1899,1,0.003102
T1684,1,0.003109
T1076,1,0.003106
T1491,1,0.004561
T690,1,0.004567
T866,1,0.004563
T303,1,0.004564
T947,1,0.004557
T1967,1,0.004558
T663,1,0.004544
T1851,1,0.004544
T1197,1,0.004544
T1971,1,0.004543
T423,1,0.004544
T1507,1,0.004544
T937,1,0.004544
T1669,1,0.004543
T553,1,0.004544
T496,1,0.333578
T1134,1,0.005786
T1416,0,-0.006466
T1374,0,-0.006467
T1207,0,-0.006458
T1908,0,-0.006458
T1736,0,-0.006459
T593,0,-0.006458
T1888,0,-0.006458
T270,0,-0.006458
