# Taxon Label, Partition Group (0 or 1), Fiedler Value
T946,1,-0.047126
T519,1,-0.047126
T144,1,-0.046838
T79,1,-0.046838
T773,1,-0.041298
T399,1,-0.041294
T739,1,-0.041298
T187,1,-0.041297
T571,1,-0.041284
T138,1,-0.041223
T197,1,-0.041225
T236,1,-0.041226
T754,1,-0.041226
T477,1,-0.041225
T223,1,-0.041220
T272,1,-0.041359
T98,1,-0.041196
T202,1,-0.041196
T170,1,-0.041195
T924,1,-0.041195
T8,1,-0.041195
T481,1,-0.041194
T428,1,-0.041067
T44,1,-0.040916
T319,1,-0.040915
T418,1,-0.040914
T561,1,-0.040915
T642,1,-0.040916
T66,1,-0.040904
T628,1,-0.041023
T367,1,-0.041024
T136,1,-0.041024
T180,1,-0.041028
T260,1,-0.040818
T601,1,-0.040818
T605,1,-0.040818
T107,1,-0.040816
T97,1,-0.040814
T788,1,-0.040813
T483,1,-0.040814
T598,1,-0.041447
T87,1,-0.041447
T353,1,-0.041446
T358,1,-0.041444
T504,1,-0.041447
T77,1,-0.041443
T723,1,-0.041442
T589,1,-0.041443
T177,1,-0.041444
T529,1,-0.041445
T28,1,-0.042050
T741,1,-0.040251
T882,1,-0.040250
T448,1,-0.040250
T432,1,-0.040267
T111,1,-0.040272
T478,1,-0.040823
T32,1,-0.040824
T60,1,-0.040633
T398,1,-0.040633
T99,1,-0.040634
T494,1,-0.040633
T925,1,-0.040644
T970,1,-0.040557
T213,1,-0.040576
T356,1,-0.040552
T24,1,-0.040552
T989,1,-0.040552
T214,1,-0.040571
T879,1,-0.040553
T392,1,-0.040553
T781,1,-0.040555
T790,1,-0.040553
T912,1,-0.040553
T175,1,-0.040557
T752,1,-0.040601
T372,1,-0.040602
T876,1,-0.040602
T244,1,-0.040584
T261,1,-0.040585
T472,1,-0.040582
T997,1,-0.040592
T603,1,-0.040593
T949,1,-0.040594
T193,1,-0.040592
T996,1,-0.040593
T685,1,-0.040593
T600,1,-0.038961
T183,1,-0.038961
T1,1,-0.038961
T499,1,-0.038962
T672,1,-0.038959
T80,1,-0.038959
T91,1,-0.038959
T899,1,-0.038962
T289,1,-0.039050
T476,1,-0.039067
T867,1,-0.048826
T624,1,-0.048818
T535,1,-0.048814
T69,1,-0.048820
T807,1,-0.048852
T584,1,-0.048830
T485,1,-0.048907
T944,1,-0.048885
T479,1,-0.048884
T102,1,-0.048875
T181,1,-0.047914
T819,1,-0.047919
T769,1,-0.047913
T776,1,-0.047914
T148,1,-0.047920
T902,1,-0.047922
T1000,1,-0.047922
T866,1,-0.047910
T238,1,-0.047911
T386,1,-0.047911
T795,1,-0.047911
T830,1,-0.047911
T487,1,-0.047911
T888,1,-0.048930
T318,1,-0.048884
T266,1,-0.048886
T517,1,-0.048899
T543,1,-0.048899
T963,1,-0.048898
T720,1,-0.048901
T413,1,-0.048902
T503,1,-0.048897
T880,1,-0.048897
T189,1,-0.048898
T459,1,-0.048830
T862,1,-0.048863
T978,1,-0.048862
T875,1,-0.048833
T417,1,-0.048845
T404,1,-0.048845
T385,1,-0.048862
T57,1,-0.048862
T255,1,-0.048862
T468,1,-0.048862
T663,1,-0.048861
T473,1,-0.048860
T845,1,-0.048860
T627,1,-0.048862
T811,1,-0.048861
T999,1,-0.048856
T285,1,-0.048853
T509,1,-0.048852
T831,1,-0.048850
T521,1,-0.048858
T577,1,-0.048936
T612,1,-0.048934
T695,1,-0.048927
T256,1,-0.048974
T345,1,-0.048972
T540,1,-0.048972
T719,1,-0.048975
T586,1,-0.048969
T184,1,-0.048975
T48,1,-0.048957
T115,1,-0.049000
T721,1,-0.048999
T50,1,-0.048999
T344,1,-0.049007
T321,1,-0.049005
T169,1,-0.048990
T116,1,-0.048985
T810,1,-0.048986
T471,1,-0.048984
T470,1,-0.048987
T219,1,-0.049005
T550,1,-0.048998
T450,1,-0.048981
T466,1,-0.048988
T715,1,-0.048969
T774,1,-0.048973
T46,1,-0.048977
T904,1,-0.048677
T35,1,-0.048707
T106,1,-0.048706
T666,1,-0.048707
T330,1,-0.048707
T948,1,-0.048706
T336,1,-0.048707
T817,1,-0.048707
T324,1,-0.048707
T248,1,-0.048706
T342,1,-0.048755
T648,1,-0.048893
T125,1,-0.048885
T337,1,-0.048882
T490,1,-0.048885
T431,1,-0.048882
T896,1,-0.048882
T482,1,-0.048882
T88,1,-0.048882
T802,1,-0.048882
T89,1,-0.048882
T112,1,-0.048882
T63,1,-0.048881
T12,1,-0.048875
T7,1,-0.048804
T680,1,-0.048816
T147,1,-0.048810
