# Taxon Label, Partition Group (0 or 1), Fiedler Value
T642,1,-0.045096
T180,1,-0.045095
T433,1,-0.045101
T877,1,-0.045114
T6,1,-0.045119
T1956,1,-0.045121
T209,1,-0.045124
T278,1,-0.045150
T1959,1,-0.045151
T1928,1,-0.045154
T903,1,-0.045176
T1515,1,-0.045143
T1944,1,-0.045090
T296,1,-0.045092
T1321,1,-0.045090
T1692,1,-0.045084
T1139,1,-0.045093
T1613,1,-0.045094
T1729,1,-0.045080
T1282,1,-0.045076
T435,1,-0.045110
T1148,1,-0.045109
T943,1,-0.045108
T1502,1,-0.045100
T1031,1,-0.045083
T181,1,-0.045085
T46,1,-0.045084
T537,1,-0.045082
T1571,1,-0.045086
T79,1,-0.045088
T54,1,-0.045090
T438,1,-0.045066
T305,1,-0.045067
T892,1,-0.045074
T244,1,-0.045071
T1475,1,-0.045095
T1405,1,-0.045070
T585,1,-0.045069
T1664,1,-0.045075
T874,1,-0.045075
T365,1,-0.044953
T471,1,-0.045170
T603,1,-0.045169
T641,1,-0.045168
T1180,1,-0.045168
T1358,1,-0.045171
T466,1,-0.045112
T61,1,-0.045110
T578,1,-0.045110
T1780,1,-0.045107
T1841,1,-0.045068
T39,1,-0.045062
T1462,1,-0.045113
T1874,1,-0.045112
T800,1,-0.045129
T1011,1,-0.045129
T392,1,-0.045120
T165,1,-0.045120
T1750,1,-0.045120
T583,1,-0.045113
T515,1,-0.045116
T1473,1,-0.045110
T1774,1,-0.045112
T1675,1,-0.045110
T375,1,-0.045105
T1364,1,-0.045109
T931,1,-0.045104
T383,1,-0.045105
T921,1,-0.045103
T1961,1,-0.045104
T1703,1,-0.045088
T763,1,-0.045094
T178,1,-0.045195
T561,1,-0.045189
T1355,1,-0.045129
T1583,1,-0.045155
T1991,1,-0.045148
T71,1,-0.045154
T1305,1,-0.045155
T23,1,-0.045106
T1220,1,-0.045088
T1734,1,-0.045091
T1550,1,-0.045092
T552,1,-0.045139
T299,1,-0.045137
T1551,1,-0.045137
T1942,1,-0.045113
T233,1,-0.045115
T1457,1,-0.045113
T1254,1,-0.045116
T930,1,-0.045116
T211,1,-0.045117
T989,1,-0.045116
T65,1,-0.045116
T716,1,-0.045122
T833,1,-0.045122
T1324,1,-0.045125
T1130,1,-0.045128
T1343,1,-0.045127
T1225,1,-0.045136
T555,1,-0.045134
T1984,1,-0.045121
T923,1,-0.045122
T66,1,-0.045118
T1218,1,-0.045098
T1456,1,-0.045098
T1042,1,-0.045098
T705,1,-0.045095
T51,1,-0.045154
T1185,1,-0.045153
T1932,1,-0.045155
T1085,1,-0.045149
T733,1,-0.045151
T213,1,-0.045110
T1182,1,-0.045105
T10,1,-0.045115
T1905,1,-0.045120
T436,1,-0.045118
T1491,1,-0.045145
T1680,1,-0.045164
T593,1,-0.045149
T1696,1,-0.045169
T1243,1,-0.045169
T390,1,-0.045159
T1365,1,-0.045147
T89,1,-0.045148
T696,1,-0.045152
T808,1,-0.045152
T973,1,-0.045152
T1572,1,-0.045149
T418,1,-0.045151
T584,1,-0.045151
T92,1,-0.045152
T483,1,-0.045094
T1063,1,-0.045094
T683,1,-0.045078
T1256,1,-0.045075
T316,1,-0.045073
T1534,1,-0.045085
T1822,1,-0.045170
T686,1,-0.045152
T672,1,-0.054975
T925,1,-0.054921
T1616,1,-0.054916
T1306,1,-0.055728
T718,1,-0.055733
T25,1,-0.055733
T141,1,-0.055732
T1157,1,-0.055716
T557,1,-0.055719
T1389,1,-0.055835
T1638,1,-0.055862
T720,1,-0.055864
T1259,1,-0.055678
T309,1,-0.055729
T1982,1,-0.055485
T1916,1,-0.055490
T1438,1,-0.055519
T1723,1,-0.055515
T708,1,-0.055513
T1184,1,-0.055512
T486,1,-0.055501
T1451,1,-0.055502
T957,1,-0.055502
T1376,1,-0.055500
T427,1,-0.055501
T1192,1,-0.055464
T1800,1,-0.055459
T645,1,-0.055457
T136,1,-0.055455
T1067,1,-0.055456
T270,1,-0.055314
T252,1,-0.055311
T1046,1,-0.055311
T532,1,-0.055311
T423,1,-0.055312
